hakai_id,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U245,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U253,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U248,0,3,1,0,0,0,0,0,0,0,0,4,NA,Raw,NA
U1330,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2900,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3235,0,1,0,2,0,0,0,0,0,0,0,3,NA,Raw,NA
U3229,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3155,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3149,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3254,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3252,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3251,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3250,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3253,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U667,1,2,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U675,2,1,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U683,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U684,1,1,0,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U583,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U556,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U564,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U563,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U554,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U581,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U540,0,3,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U582,1,0,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U562,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U561,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U555,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1387,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1390,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1389,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1405,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1388,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2667,1,1,1,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U3161,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3160,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3157,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3264,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3255,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3265,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U662,0,2,0,2,0,0,0,0,0,0,0,4,NA,Raw,NA
U650,2,0,2,1,0,0,0,0,0,0,0,5,NA,Raw,NA
U671,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U658,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U663,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U527,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U528,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U548,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4714,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U549,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U530,2,0,0,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U4724,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U547,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U536,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U537,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4725,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U529,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4716,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U538,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4761,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4715,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4872,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4726,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U4727,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4717,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3221,0,0,2,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U3214,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3217,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3223,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3222,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3216,0,0,0,0,0,0,0,0,0,2,0,2,NA,Raw,NA
U3220,0,0,0,0,0,0,0,0,1,1,0,2,NA,Raw,NA
U2871,0,1,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2877,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2879,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2876,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2880,0,0,1,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U2878,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3136,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3138,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3135,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3137,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2793,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2794,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2798,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2904,1,2,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U2905,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3041,1,0,1,1,1,0,0,0,0,0,0,4,NA,Raw,NA
U3283,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3282,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4815,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4740,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4793,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4814,0,0,0,0,2,0,0,0,0,0,0,2,NA,Raw,NA
U4812,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4826,3,0,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U4813,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4811,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4827,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4737,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4739,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4810,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4738,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U254,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U250,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U261,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U255,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U129,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U249,2,1,1,2,0,0,0,0,0,0,0,6,NA,Raw,NA
U4817,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4818,1,2,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U224,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U262,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U260,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4819,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U225,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U256,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U539,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U552,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U553,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U551,0,1,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U550,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2527,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3019,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2925,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3016,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3014,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3015,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U2926,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2930,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2744,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2742,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2743,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2390,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2773,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2770,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2771,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2618,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2613,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2612,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2621,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2614,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2617,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2616,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2615,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2619,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2785,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4468,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4514,3,0,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U4508,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4511,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4515,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4469,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4552,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4470,0,2,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4471,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4518,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4472,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4510,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4516,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4517,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4467,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2006,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2008,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2007,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2009,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1957,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2004,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1956,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U1955,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2005,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1954,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3885,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3886,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3950,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U3975,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3972,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3973,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3971,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3970,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3974,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4365,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4337,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4364,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4335,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4339,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4369,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1917,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4363,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U1928,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U1916,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1915,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1927,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1924,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1914,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1926,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4221,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1913,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1925,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3848,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3844,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3883,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,1: Fish fell on floor
U3728,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3723,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3730,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3726,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3722,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3729,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3725,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3724,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3721,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3961,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3960,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3984,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U3985,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3989,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3992,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3990,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3993,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3986,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3987,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3991,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2817,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2812,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2813,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2509,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2508,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2821,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2822,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2820,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2788,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2786,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2818,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4274,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2762,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2768,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2766,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4273,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2760,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4202,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4279,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2763,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4280,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4203,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4277,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4276,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4204,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4275,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4281,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4278,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4282,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4228,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4229,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2504,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2505,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2507,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2506,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4667,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4670,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U4681,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4669,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4682,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4666,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4683,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4567,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4569,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4570,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4568,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4684,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4668,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4685,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4686,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4663,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4665,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4632,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1967,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1968,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1965,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1970,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1963,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1966,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1981,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1969,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1952,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4566,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1964,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4664,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4084,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2610,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2719,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2713,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2716,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2714,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2611,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2712,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2718,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2715,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2717,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2473,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2494,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2304,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2326,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2325,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2328,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2301,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2303,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2302,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2327,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2431,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2433,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2432,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2434,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2263,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1891,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4649,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1869,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1858,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1690,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1689,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1868,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1688,1,1,1,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U1958,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1867,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2350,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2355,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2349,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2351,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2358,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2353,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2356,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2354,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2357,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2352,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U1863,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1866,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1856,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1865,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1854,3,0,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U1857,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1864,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1855,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1862,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2010,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3874,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3873,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3866,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3869,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3871,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3875,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3814,0,2,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3817,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3854,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3855,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3852,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3818,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3856,0,0,0,0,0,0,0,0,1,0,0,1,NA,Raw,NA
U3816,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3853,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3663,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3667,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3668,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3671,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3664,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3670,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3665,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
