ufn,survey_date,site_id,region,species,louse_species,n_lice,year
U1232,2015-06-15,J03,JS,SO,all_lice,0,2015
U1242,2015-06-15,J03,JS,SO,all_lice,1,2015
U1243,2015-06-15,J03,JS,SO,all_lice,0,2015
U1251,2015-06-15,J03,JS,SO,all_lice,0,2015
U1252,2015-06-15,J03,JS,SO,all_lice,0,2015
U1253,2015-06-15,J03,JS,SO,all_lice,1,2015
U4046,2015-06-15,J03,JS,CU,all_lice,1,2015
U4047,2015-06-15,J03,JS,CU,all_lice,0,2015
U4048,2015-06-15,J03,JS,CU,all_lice,0,2015
U4105,2015-06-15,J03,JS,CU,all_lice,0,2015
U4106,2015-06-15,J03,JS,CU,all_lice,0,2015
U4107,2015-06-15,J03,JS,CU,all_lice,2,2015
U4108,2015-06-15,J03,JS,CU,all_lice,0,2015
U4120,2015-06-15,J03,JS,CU,all_lice,0,2015
U4121,2015-06-15,J03,JS,CU,all_lice,0,2015
U4122,2015-06-15,J03,JS,CU,all_lice,1,2015
U4847,2015-06-15,J03,JS,SO,all_lice,0,2015
U4857,2015-06-15,J03,JS,SO,all_lice,0,2015
U4858,2015-06-15,J03,JS,SO,all_lice,1,2015
U4859,2015-06-15,J03,JS,SO,all_lice,1,2015
U4860,2015-06-15,J03,JS,SO,all_lice,0,2015
U4861,2015-06-15,J03,JS,SO,all_lice,2,2015
U4880,2015-06-15,J03,JS,SO,all_lice,0,2015
U4881,2015-06-15,J03,JS,SO,all_lice,1,2015
U4882,2015-06-15,J03,JS,SO,all_lice,0,2015
U4884,2015-06-15,J03,JS,SO,all_lice,0,2015
U4885,2015-06-15,J03,JS,SO,all_lice,0,2015
U4886,2015-06-15,J03,JS,SO,all_lice,0,2015
U4887,2015-06-15,J03,JS,SO,all_lice,1,2015
U4888,2015-06-15,J03,JS,SO,all_lice,0,2015
U4889,2015-06-15,J03,JS,SO,all_lice,2,2015
U4890,2015-06-15,J03,JS,SO,all_lice,1,2015
U4891,2015-06-15,J03,JS,SO,all_lice,1,2015
U4892,2015-06-15,J03,JS,SO,all_lice,1,2015
U4893,2015-06-15,J03,JS,SO,all_lice,0,2015
U4894,2015-06-15,J03,JS,SO,all_lice,2,2015
U1270,2015-06-16,J02,JS,SO,all_lice,1,2015
U1288,2015-06-16,J02,JS,SO,all_lice,0,2015
U1292,2015-06-16,J02,JS,SO,all_lice,1,2015
U1301,2015-06-16,J02,JS,SO,all_lice,0,2015
U1302,2015-06-16,J02,JS,SO,all_lice,2,2015
U1311,2015-06-16,J02,JS,SO,all_lice,0,2015
U2637,2015-06-16,J02,JS,PI,all_lice,0,2015
U2638,2015-06-16,J02,JS,PI,all_lice,0,2015
U2639,2015-06-16,J02,JS,PI,all_lice,2,2015
U2640,2015-06-16,J02,JS,PI,all_lice,0,2015
U2641,2015-06-16,J02,JS,PI,all_lice,0,2015
U2789,2015-06-16,J02,JS,CU,all_lice,0,2015
U2790,2015-06-16,J02,JS,CU,all_lice,0,2015
U2791,2015-06-16,J02,JS,CU,all_lice,1,2015
U2797,2015-06-16,J02,JS,CU,all_lice,0,2015
U2842,2015-06-16,J02,JS,PI,all_lice,0,2015
U2843,2015-06-16,J02,JS,PI,all_lice,0,2015
U2844,2015-06-16,J02,JS,PI,all_lice,0,2015
U2845,2015-06-16,J02,JS,PI,all_lice,0,2015
U2846,2015-06-16,J02,JS,PI,all_lice,0,2015
U2909,2015-06-16,J02,JS,CU,all_lice,0,2015
U1237,2015-06-16,J09,JS,SO,all_lice,0,2015
U1238,2015-06-16,J09,JS,SO,all_lice,0,2015
U1273,2015-06-16,J09,JS,SO,all_lice,0,2015
U1274,2015-06-16,J09,JS,SO,all_lice,0,2015
U1275,2015-06-16,J09,JS,SO,all_lice,0,2015
U1276,2015-06-16,J09,JS,SO,all_lice,1,2015
U1283,2015-06-16,J09,JS,SO,all_lice,0,2015
U1284,2015-06-16,J09,JS,SO,all_lice,0,2015
U1285,2015-06-16,J09,JS,SO,all_lice,2,2015
U1286,2015-06-16,J09,JS,SO,all_lice,0,2015
U2521,2015-06-16,J09,JS,PI,all_lice,1,2015
U2522,2015-06-16,J09,JS,PI,all_lice,2,2015
U2642,2015-06-16,J09,JS,PI,all_lice,1,2015
U2643,2015-06-16,J09,JS,PI,all_lice,1,2015
U2644,2015-06-16,J09,JS,PI,all_lice,1,2015
U2847,2015-06-16,J09,JS,PI,all_lice,2,2015
U2848,2015-06-16,J09,JS,PI,all_lice,0,2015
U2849,2015-06-16,J09,JS,PI,all_lice,0,2015
U2850,2015-06-16,J09,JS,PI,all_lice,0,2015
U2910,2015-06-16,J09,JS,CU,all_lice,0,2015
U2911,2015-06-16,J09,JS,CU,all_lice,0,2015
U2915,2015-06-16,J09,JS,CU,all_lice,0,2015
U3002,2015-06-16,J09,JS,CU,all_lice,2,2015
U3004,2015-06-16,J09,JS,CU,all_lice,0,2015
U4932,2015-06-17,J03,JS,PI,all_lice,1,2015
U4933,2015-06-17,J03,JS,PI,all_lice,2,2015
U4934,2015-06-17,J03,JS,PI,all_lice,0,2015
U4935,2015-06-17,J03,JS,PI,all_lice,0,2015
U4936,2015-06-17,J03,JS,PI,all_lice,1,2015
U5052,2015-06-17,J03,JS,PI,all_lice,2,2015
U5053,2015-06-17,J03,JS,PI,all_lice,0,2015
U5054,2015-06-17,J03,JS,PI,all_lice,0,2015
U5055,2015-06-17,J03,JS,PI,all_lice,0,2015
U5056,2015-06-17,J03,JS,PI,all_lice,2,2015
U1335,2015-06-19,J09,JS,SO,all_lice,0,2015
U1336,2015-06-19,J09,JS,SO,all_lice,1,2015
U1337,2015-06-19,J09,JS,SO,all_lice,0,2015
U1338,2015-06-19,J09,JS,SO,all_lice,1,2015
U1341,2015-06-19,J09,JS,SO,all_lice,2,2015
U1342,2015-06-19,J09,JS,SO,all_lice,0,2015
U1353,2015-06-19,J09,JS,SO,all_lice,3,2015
U1354,2015-06-19,J09,JS,SO,all_lice,3,2015
U1355,2015-06-19,J09,JS,SO,all_lice,1,2015
U1356,2015-06-19,J09,JS,SO,all_lice,0,2015
U1362,2015-06-19,J09,JS,SO,all_lice,1,2015
U1363,2015-06-19,J09,JS,SO,all_lice,0,2015
U2512,2015-06-19,J09,JS,CU,all_lice,0,2015
U2523,2015-06-19,J09,JS,PI,all_lice,1,2015
U2524,2015-06-19,J09,JS,PI,all_lice,2,2015
U2630,2015-06-19,J09,JS,CU,all_lice,2,2015
U2631,2015-06-19,J09,JS,CU,all_lice,3,2015
U2632,2015-06-19,J09,JS,CU,all_lice,0,2015
U2825,2015-06-19,J09,JS,CU,all_lice,1,2015
U2851,2015-06-19,J09,JS,PI,all_lice,0,2015
U2852,2015-06-19,J09,JS,PI,all_lice,3,2015
U2853,2015-06-19,J09,JS,PI,all_lice,0,2015
U2854,2015-06-19,J09,JS,PI,all_lice,1,2015
U2855,2015-06-19,J09,JS,PI,all_lice,1,2015
U2856,2015-06-19,J09,JS,PI,all_lice,3,2015
U2857,2015-06-19,J09,JS,PI,all_lice,0,2015
U2858,2015-06-19,J09,JS,PI,all_lice,1,2015
U2913,2015-06-19,J09,JS,CU,all_lice,1,2015
U624,2015-06-19,J02,JS,SO,all_lice,0,2015
U625,2015-06-19,J02,JS,SO,all_lice,2,2015
U626,2015-06-19,J02,JS,SO,all_lice,0,2015
U647,2015-06-19,J02,JS,SO,all_lice,0,2015
U648,2015-06-19,J02,JS,SO,all_lice,2,2015
U649,2015-06-19,J02,JS,SO,all_lice,0,2015
U654,2015-06-19,J02,JS,SO,all_lice,1,2015
U655,2015-06-19,J02,JS,SO,all_lice,3,2015
U656,2015-06-19,J02,JS,SO,all_lice,1,2015
U657,2015-06-19,J02,JS,SO,all_lice,1,2015
U2658,2015-06-19,J02,JS,PI,all_lice,0,2015
U2659,2015-06-19,J02,JS,PI,all_lice,1,2015
U2891,2015-06-19,J02,JS,PI,all_lice,2,2015
U2892,2015-06-19,J02,JS,PI,all_lice,0,2015
U2893,2015-06-19,J02,JS,PI,all_lice,1,2015
U2894,2015-06-19,J02,JS,PI,all_lice,0,2015
U2895,2015-06-19,J02,JS,PI,all_lice,0,2015
U2896,2015-06-19,J02,JS,PI,all_lice,0,2015
U2897,2015-06-19,J02,JS,PI,all_lice,1,2015
U2898,2015-06-19,J02,JS,PI,all_lice,0,2015
U3082,2015-06-19,J02,JS,CU,all_lice,0,2015
U3083,2015-06-19,J02,JS,CU,all_lice,0,2015
U3084,2015-06-19,J02,JS,CU,all_lice,0,2015
U3085,2015-06-19,J02,JS,CU,all_lice,0,2015
U3086,2015-06-19,J02,JS,CU,all_lice,0,2015
U1051,2015-06-23,J03,JS,CU,all_lice,1,2015
U1149,2015-06-23,J03,JS,SO,all_lice,0,2015
U1150,2015-06-23,J03,JS,SO,all_lice,1,2015
U1158,2015-06-23,J03,JS,SO,all_lice,0,2015
U1159,2015-06-23,J03,JS,SO,all_lice,0,2015
U1166,2015-06-23,J03,JS,SO,all_lice,0,2015
U1167,2015-06-23,J03,JS,SO,all_lice,0,2015
U1172,2015-06-23,J03,JS,SO,all_lice,0,2015
U1192,2015-06-23,J03,JS,SO,all_lice,1,2015
U1297,2015-06-23,J03,JS,SO,all_lice,1,2015
U1329,2015-06-23,J03,JS,SO,all_lice,1,2015
U4049,2015-06-23,J03,JS,CU,all_lice,0,2015
U4050,2015-06-23,J03,JS,CU,all_lice,1,2015
U4061,2015-06-23,J03,JS,CU,all_lice,0,2015
U4062,2015-06-23,J03,JS,CU,all_lice,1,2015
U4109,2015-06-23,J03,JS,CU,all_lice,0,2015
U4123,2015-06-23,J03,JS,CU,all_lice,0,2015
U4134,2015-06-23,J03,JS,CU,all_lice,0,2015
U4143,2015-06-23,J03,JS,CU,all_lice,0,2015
U4144,2015-06-23,J03,JS,CU,all_lice,0,2015
U4729,2015-06-23,J03,JS,SO,all_lice,0,2015
U4730,2015-06-23,J03,JS,SO,all_lice,1,2015
U4731,2015-06-23,J03,JS,SO,all_lice,0,2015
U4732,2015-06-23,J03,JS,SO,all_lice,0,2015
U4733,2015-06-23,J03,JS,SO,all_lice,0,2015
U4752,2015-06-23,J03,JS,SO,all_lice,0,2015
U4753,2015-06-23,J03,JS,SO,all_lice,0,2015
U4782,2015-06-23,J03,JS,SO,all_lice,0,2015
U4783,2015-06-23,J03,JS,SO,all_lice,1,2015
U4784,2015-06-23,J03,JS,SO,all_lice,0,2015
U4785,2015-06-23,J03,JS,SO,all_lice,0,2015
U4786,2015-06-23,J03,JS,SO,all_lice,0,2015
U4787,2015-06-23,J03,JS,SO,all_lice,0,2015
U4803,2015-06-23,J03,JS,SO,all_lice,0,2015
U4804,2015-06-23,J03,JS,SO,all_lice,0,2015
U4925,2015-06-23,J03,JS,PI,all_lice,1,2015
U4926,2015-06-23,J03,JS,PI,all_lice,1,2015
U4927,2015-06-23,J03,JS,PI,all_lice,1,2015
U4929,2015-06-23,J03,JS,PI,all_lice,1,2015
U4937,2015-06-23,J03,JS,PI,all_lice,0,2015
U5045,2015-06-23,J03,JS,PI,all_lice,0,2015
U5046,2015-06-23,J03,JS,PI,all_lice,0,2015
U5047,2015-06-23,J03,JS,PI,all_lice,1,2015
U5048,2015-06-23,J03,JS,PI,all_lice,0,2015
U5049,2015-06-23,J03,JS,PI,all_lice,0,2015
U329,2015-06-23,J02,JS,SO,all_lice,0,2015
U330,2015-06-23,J02,JS,SO,all_lice,0,2015
U576,2015-06-23,J02,JS,SO,all_lice,0,2015
U577,2015-06-23,J02,JS,SO,all_lice,0,2015
U578,2015-06-23,J02,JS,SO,all_lice,1,2015
U590,2015-06-23,J02,JS,SO,all_lice,1,2015
U591,2015-06-23,J02,JS,SO,all_lice,0,2015
U592,2015-06-23,J02,JS,SO,all_lice,0,2015
U593,2015-06-23,J02,JS,SO,all_lice,0,2015
U621,2015-06-23,J02,JS,SO,all_lice,0,2015
U2548,2015-06-23,J02,JS,CU,all_lice,0,2015
U2881,2015-06-23,J02,JS,PI,all_lice,3,2015
U2882,2015-06-23,J02,JS,PI,all_lice,2,2015
U2883,2015-06-23,J02,JS,PI,all_lice,0,2015
U2884,2015-06-23,J02,JS,PI,all_lice,1,2015
U2885,2015-06-23,J02,JS,PI,all_lice,1,2015
U2886,2015-06-23,J02,JS,PI,all_lice,1,2015
U2887,2015-06-23,J02,JS,PI,all_lice,1,2015
U2888,2015-06-23,J02,JS,PI,all_lice,3,2015
U2889,2015-06-23,J02,JS,PI,all_lice,0,2015
U2890,2015-06-23,J02,JS,PI,all_lice,1,2015
U3087,2015-06-23,J02,JS,CU,all_lice,0,2015
U3088,2015-06-23,J02,JS,CU,all_lice,0,2015
U3093,2015-06-23,J02,JS,CU,all_lice,1,2015
U3094,2015-06-23,J02,JS,CU,all_lice,0,2015
U557,2015-06-23,J09,JS,SO,all_lice,0,2015
U558,2015-06-23,J09,JS,SO,all_lice,0,2015
U559,2015-06-23,J09,JS,SO,all_lice,1,2015
U565,2015-06-23,J09,JS,SO,all_lice,0,2015
U566,2015-06-23,J09,JS,SO,all_lice,0,2015
U567,2015-06-23,J09,JS,SO,all_lice,0,2015
U568,2015-06-23,J09,JS,SO,all_lice,1,2015
U569,2015-06-23,J09,JS,SO,all_lice,5,2015
U584,2015-06-23,J09,JS,SO,all_lice,0,2015
U586,2015-06-23,J09,JS,SO,all_lice,2,2015
U1376,2015-06-23,J09,JS,PI,all_lice,2,2015
U1399,2015-06-23,J09,JS,PI,all_lice,3,2015
U1407,2015-06-23,J09,JS,PI,all_lice,1,2015
U1408,2015-06-23,J09,JS,PI,all_lice,0,2015
U1412,2015-06-23,J09,JS,PI,all_lice,1,2015
U2518,2015-06-23,J09,JS,PI,all_lice,2,2015
U2519,2015-06-23,J09,JS,PI,all_lice,2,2015
U2520,2015-06-23,J09,JS,PI,all_lice,4,2015
U2840,2015-06-23,J09,JS,PI,all_lice,1,2015
U2841,2015-06-23,J09,JS,PI,all_lice,1,2015
U4840,2015-06-23,J09,JS,SO,all_lice,0,2015
U4841,2015-06-23,J09,JS,SO,all_lice,2,2015
U4878,2015-06-23,J09,JS,SO,all_lice,0,2015
U4879,2015-06-23,J09,JS,SO,all_lice,0,2015
U2017,2015-06-27,J09,JS,CU,all_lice,1,2015
U2018,2015-06-27,J09,JS,CU,all_lice,1,2015
U2019,2015-06-27,J09,JS,CU,all_lice,1,2015
U2020,2015-06-27,J09,JS,CU,all_lice,1,2015
U2031,2015-06-27,J09,JS,CU,all_lice,0,2015
U2539,2015-06-27,J09,JS,PI,all_lice,1,2015
U2540,2015-06-27,J09,JS,PI,all_lice,0,2015
U2541,2015-06-27,J09,JS,PI,all_lice,1,2015
U3228,2015-06-27,J09,JS,PI,all_lice,3,2015
U3232,2015-06-27,J09,JS,PI,all_lice,1,2015
U3233,2015-06-27,J09,JS,PI,all_lice,2,2015
U3237,2015-06-27,J09,JS,PI,all_lice,1,2015
U3238,2015-06-27,J09,JS,PI,all_lice,1,2015
U3240,2015-06-27,J09,JS,PI,all_lice,0,2015
U4080,2015-06-28,J03,JS,CU,all_lice,0,2015
U4093,2015-06-28,J03,JS,CU,all_lice,0,2015
U4094,2015-06-28,J03,JS,CU,all_lice,0,2015
U4095,2015-06-28,J03,JS,CU,all_lice,0,2015
U4110,2015-06-28,J03,JS,CU,all_lice,3,2015
U4111,2015-06-28,J03,JS,CU,all_lice,1,2015
U4112,2015-06-28,J03,JS,CU,all_lice,1,2015
U4113,2015-06-28,J03,JS,CU,all_lice,1,2015
U4114,2015-06-28,J03,JS,CU,all_lice,0,2015
U4115,2015-06-28,J03,JS,CU,all_lice,0,2015
U1309,2015-07-01,J03,JS,SO,all_lice,0,2015
U1327,2015-07-01,J03,JS,SO,all_lice,5,2015
U5059,2015-07-01,J03,JS,PI,all_lice,0,2015
U5062,2015-07-01,J03,JS,PI,all_lice,1,2015
U5063,2015-07-01,J03,JS,PI,all_lice,0,2015
U5064,2015-07-01,J03,JS,PI,all_lice,0,2015
U5065,2015-07-01,J03,JS,PI,all_lice,0,2015
U5066,2015-07-01,J03,JS,PI,all_lice,0,2015
U5067,2015-07-01,J03,JS,PI,all_lice,0,2015
U5068,2015-07-01,J03,JS,PI,all_lice,1,2015
U5069,2015-07-01,J03,JS,PI,all_lice,1,2015
U5070,2015-07-01,J03,JS,PI,all_lice,1,2015
U599,2015-07-01,J09,JS,SO,all_lice,1,2015
U600,2015-07-01,J09,JS,SO,all_lice,0,2015
U614,2015-07-01,J09,JS,SO,all_lice,1,2015
U615,2015-07-01,J09,JS,SO,all_lice,0,2015
U616,2015-07-01,J09,JS,SO,all_lice,1,2015
U617,2015-07-01,J09,JS,SO,all_lice,0,2015
U618,2015-07-01,J09,JS,SO,all_lice,0,2015
U622,2015-07-01,J09,JS,SO,all_lice,0,2015
U640,2015-07-01,J09,JS,SO,all_lice,1,2015
U641,2015-07-01,J09,JS,SO,all_lice,1,2015
U642,2015-07-01,J09,JS,SO,all_lice,2,2015
U651,2015-07-01,J09,JS,SO,all_lice,1,2015
U2792,2015-07-01,J09,JS,CU,all_lice,2,2015
U2799,2015-07-01,J09,JS,CU,all_lice,1,2015
U2908,2015-07-01,J09,JS,CU,all_lice,0,2015
U2917,2015-07-01,J09,JS,CU,all_lice,0,2015
U3006,2015-07-01,J09,JS,CU,all_lice,0,2015
U4839,2015-07-01,J09,JS,SO,all_lice,0,2015
U4842,2015-07-01,J09,JS,SO,all_lice,0,2015
U4843,2015-07-01,J09,JS,SO,all_lice,0,2015
U4844,2015-07-01,J09,JS,SO,all_lice,1,2015
U4845,2015-07-01,J09,JS,SO,all_lice,0,2015
U4846,2015-07-01,J09,JS,SO,all_lice,0,2015
U4877,2015-07-01,J09,JS,SO,all_lice,1,2015
U4883,2015-07-01,J09,JS,SO,all_lice,0,2015
U527,2015-07-07,J09,JS,SO,all_lice,2,2015
U528,2015-07-07,J09,JS,SO,all_lice,0,2015
U529,2015-07-07,J09,JS,SO,all_lice,0,2015
U530,2015-07-07,J09,JS,SO,all_lice,3,2015
U536,2015-07-07,J09,JS,SO,all_lice,2,2015
U537,2015-07-07,J09,JS,SO,all_lice,0,2015
U538,2015-07-07,J09,JS,SO,all_lice,0,2015
U547,2015-07-07,J09,JS,SO,all_lice,0,2015
U548,2015-07-07,J09,JS,SO,all_lice,0,2015
U549,2015-07-07,J09,JS,SO,all_lice,0,2015
U2793,2015-07-07,J09,JS,CU,all_lice,0,2015
U2794,2015-07-07,J09,JS,CU,all_lice,0,2015
U2798,2015-07-07,J09,JS,CU,all_lice,0,2015
U2871,2015-07-07,J09,JS,PI,all_lice,2,2015
U2872,2015-07-07,J09,JS,PI,all_lice,0,2015
U2873,2015-07-07,J09,JS,PI,all_lice,4,2015
U2874,2015-07-07,J09,JS,PI,all_lice,0,2015
U2875,2015-07-07,J09,JS,PI,all_lice,2,2015
U2876,2015-07-07,J09,JS,PI,all_lice,1,2015
U2877,2015-07-07,J09,JS,PI,all_lice,0,2015
U2878,2015-07-07,J09,JS,PI,all_lice,2,2015
U2879,2015-07-07,J09,JS,PI,all_lice,1,2015
U2880,2015-07-07,J09,JS,PI,all_lice,2,2015
U2904,2015-07-07,J09,JS,CU,all_lice,3,2015
U2905,2015-07-07,J09,JS,CU,all_lice,0,2015
U4714,2015-07-07,J09,JS,SO,all_lice,1,2015
U4715,2015-07-07,J09,JS,SO,all_lice,0,2015
U4716,2015-07-07,J09,JS,SO,all_lice,1,2015
U4717,2015-07-07,J09,JS,SO,all_lice,1,2015
U4724,2015-07-07,J09,JS,SO,all_lice,0,2015
U4725,2015-07-07,J09,JS,SO,all_lice,0,2015
U4726,2015-07-07,J09,JS,SO,all_lice,1,2015
U4727,2015-07-07,J09,JS,SO,all_lice,1,2015
U4761,2015-07-07,J09,JS,SO,all_lice,0,2015
U4872,2015-07-07,J09,JS,SO,all_lice,0,2015
U1688,2016-05-22,J09,JS,SO,all_lice,3,2016
U1689,2016-05-22,J09,JS,SO,all_lice,1,2016
U1690,2016-05-22,J09,JS,SO,all_lice,0,2016
U1858,2016-05-22,J09,JS,SO,all_lice,2,2016
U1867,2016-05-22,J09,JS,SO,all_lice,0,2016
U1868,2016-05-22,J09,JS,SO,all_lice,0,2016
U1869,2016-05-22,J09,JS,SO,all_lice,0,2016
U1891,2016-05-22,J09,JS,SO,all_lice,0,2016
U1958,2016-05-22,J09,JS,SO,all_lice,0,2016
U3663,2016-05-22,J09,JS,CU,all_lice,0,2016
U3664,2016-05-22,J09,JS,CU,all_lice,0,2016
U3665,2016-05-22,J09,JS,CU,all_lice,0,2016
U3666,2016-05-22,J09,JS,CU,all_lice,0,2016
U3667,2016-05-22,J09,JS,CU,all_lice,0,2016
U3668,2016-05-22,J09,JS,CU,all_lice,0,2016
U3669,2016-05-22,J09,JS,CU,all_lice,0,2016
U3670,2016-05-22,J09,JS,CU,all_lice,0,2016
U3671,2016-05-22,J09,JS,CU,all_lice,0,2016
U3822,2016-05-22,J09,JS,PI,all_lice,1,2016
U3823,2016-05-22,J09,JS,PI,all_lice,0,2016
U3866,2016-05-22,J09,JS,PI,all_lice,0,2016
U3869,2016-05-22,J09,JS,PI,all_lice,0,2016
U3870,2016-05-22,J09,JS,PI,all_lice,0,2016
U3871,2016-05-22,J09,JS,PI,all_lice,0,2016
U3872,2016-05-22,J09,JS,PI,all_lice,2,2016
U3873,2016-05-22,J09,JS,PI,all_lice,1,2016
U3874,2016-05-22,J09,JS,PI,all_lice,1,2016
U3875,2016-05-22,J09,JS,PI,all_lice,0,2016
U4215,2016-05-22,J09,JS,SO,all_lice,1,2016
U4216,2016-05-22,J09,JS,SO,all_lice,0,2016
U4318,2016-05-22,J09,JS,SO,all_lice,0,2016
U4319,2016-05-22,J09,JS,SO,all_lice,0,2016
U4320,2016-05-22,J09,JS,SO,all_lice,1,2016
U4321,2016-05-22,J09,JS,SO,all_lice,1,2016
U4322,2016-05-22,J09,JS,SO,all_lice,0,2016
U4323,2016-05-22,J09,JS,SO,all_lice,0,2016
U4324,2016-05-22,J09,JS,SO,all_lice,0,2016
U4325,2016-05-22,J09,JS,SO,all_lice,3,2016
U4326,2016-05-22,J09,JS,SO,all_lice,0,2016
U4351,2016-05-22,J09,JS,SO,all_lice,1,2016
U4352,2016-05-22,J09,JS,SO,all_lice,0,2016
U4353,2016-05-22,J09,JS,SO,all_lice,1,2016
U4354,2016-05-22,J09,JS,SO,all_lice,0,2016
U4582,2016-05-22,J09,JS,SO,all_lice,1,2016
U4583,2016-05-22,J09,JS,SO,all_lice,1,2016
U4584,2016-05-22,J09,JS,SO,all_lice,0,2016
U4649,2016-05-22,J09,JS,SO,all_lice,0,2016
U4650,2016-05-22,J09,JS,SO,all_lice,1,2016
U4651,2016-05-22,J09,JS,SO,all_lice,0,2016
U1854,2016-05-22,J02,JS,SO,all_lice,3,2016
U1855,2016-05-22,J02,JS,SO,all_lice,0,2016
U1856,2016-05-22,J02,JS,SO,all_lice,0,2016
U1857,2016-05-22,J02,JS,SO,all_lice,0,2016
U1862,2016-05-22,J02,JS,SO,all_lice,0,2016
U1863,2016-05-22,J02,JS,SO,all_lice,1,2016
U1864,2016-05-22,J02,JS,SO,all_lice,1,2016
U1865,2016-05-22,J02,JS,SO,all_lice,1,2016
U1866,2016-05-22,J02,JS,SO,all_lice,0,2016
U2010,2016-05-22,J02,JS,SO,all_lice,0,2016
U3703,2016-05-22,J02,JS,CU,all_lice,0,2016
U3704,2016-05-22,J02,JS,CU,all_lice,1,2016
U3705,2016-05-22,J02,JS,CU,all_lice,0,2016
U3706,2016-05-22,J02,JS,CU,all_lice,0,2016
U3707,2016-05-22,J02,JS,CU,all_lice,0,2016
U3708,2016-05-22,J02,JS,CU,all_lice,0,2016
U3709,2016-05-22,J02,JS,CU,all_lice,0,2016
U3710,2016-05-22,J02,JS,CU,all_lice,0,2016
U3814,2016-05-22,J02,JS,PI,all_lice,2,2016
U3815,2016-05-22,J02,JS,PI,all_lice,2,2016
U3816,2016-05-22,J02,JS,PI,all_lice,1,2016
U3817,2016-05-22,J02,JS,PI,all_lice,0,2016
U3818,2016-05-22,J02,JS,PI,all_lice,1,2016
U3852,2016-05-22,J02,JS,PI,all_lice,1,2016
U3853,2016-05-22,J02,JS,PI,all_lice,0,2016
U3854,2016-05-22,J02,JS,PI,all_lice,0,2016
U3855,2016-05-22,J02,JS,PI,all_lice,0,2016
U3856,2016-05-22,J02,JS,PI,all_lice,1,2016
U1775,2016-05-27,J09,JS,SO,all_lice,0,2016
U1776,2016-05-27,J09,JS,SO,all_lice,1,2016
U1777,2016-05-27,J09,JS,SO,all_lice,1,2016
U1778,2016-05-27,J09,JS,SO,all_lice,0,2016
U1779,2016-05-27,J09,JS,SO,all_lice,4,2016
U1780,2016-05-27,J09,JS,SO,all_lice,1,2016
U1787,2016-05-27,J09,JS,SO,all_lice,1,2016
U1788,2016-05-27,J09,JS,SO,all_lice,0,2016
U1789,2016-05-27,J09,JS,SO,all_lice,1,2016
U1790,2016-05-27,J09,JS,SO,all_lice,0,2016
U3682,2016-05-27,J09,JS,CU,all_lice,1,2016
U3841,2016-05-27,J09,JS,PI,all_lice,0,2016
U3842,2016-05-27,J09,JS,PI,all_lice,0,2016
U4520,2016-05-27,J09,JS,SO,all_lice,0,2016
U4521,2016-05-27,J09,JS,SO,all_lice,0,2016
U4522,2016-05-27,J09,JS,SO,all_lice,0,2016
U4523,2016-05-27,J09,JS,SO,all_lice,0,2016
U4543,2016-05-27,J09,JS,SO,all_lice,0,2016
U4544,2016-05-27,J09,JS,SO,all_lice,0,2016
U4545,2016-05-27,J09,JS,SO,all_lice,0,2016
U4546,2016-05-27,J09,JS,SO,all_lice,0,2016
U4547,2016-05-27,J09,JS,SO,all_lice,1,2016
U4548,2016-05-27,J09,JS,SO,all_lice,3,2016
U1761,2016-05-28,J02,JS,SO,all_lice,0,2016
U1762,2016-05-28,J02,JS,SO,all_lice,0,2016
U1763,2016-05-28,J02,JS,SO,all_lice,2,2016
U1764,2016-05-28,J02,JS,SO,all_lice,2,2016
U1765,2016-05-28,J02,JS,SO,all_lice,0,2016
U1766,2016-05-28,J02,JS,SO,all_lice,0,2016
U1767,2016-05-28,J02,JS,SO,all_lice,0,2016
U1768,2016-05-28,J02,JS,SO,all_lice,0,2016
U1769,2016-05-28,J02,JS,SO,all_lice,0,2016
U1770,2016-05-28,J02,JS,SO,all_lice,0,2016
U3672,2016-05-28,J02,JS,CU,all_lice,0,2016
U3673,2016-05-28,J02,JS,CU,all_lice,1,2016
U3674,2016-05-28,J02,JS,CU,all_lice,3,2016
U3675,2016-05-28,J02,JS,CU,all_lice,0,2016
U3676,2016-05-28,J02,JS,CU,all_lice,1,2016
U3677,2016-05-28,J02,JS,CU,all_lice,0,2016
U3678,2016-05-28,J02,JS,CU,all_lice,2,2016
U3679,2016-05-28,J02,JS,CU,all_lice,0,2016
U3680,2016-05-28,J02,JS,CU,all_lice,0,2016
U3681,2016-05-28,J02,JS,CU,all_lice,1,2016
U3808,2016-05-28,J02,JS,PI,all_lice,1,2016
U3809,2016-05-28,J02,JS,PI,all_lice,1,2016
U3810,2016-05-28,J02,JS,PI,all_lice,0,2016
U3811,2016-05-28,J02,JS,PI,all_lice,1,2016
U3812,2016-05-28,J02,JS,PI,all_lice,0,2016
U3813,2016-05-28,J02,JS,PI,all_lice,1,2016
U4396,2016-05-28,J02,JS,SO,all_lice,1,2016
U4397,2016-05-28,J02,JS,SO,all_lice,0,2016
U4398,2016-05-28,J02,JS,SO,all_lice,1,2016
U4399,2016-05-28,J02,JS,SO,all_lice,1,2016
U4425,2016-05-28,J02,JS,SO,all_lice,0,2016
U4426,2016-05-28,J02,JS,SO,all_lice,0,2016
U4427,2016-05-28,J02,JS,SO,all_lice,0,2016
