sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,count,totcount,abundance,lab.processor,processor.notes
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,250,0.03,1-2,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,<2,2,67,4.28,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,250,0.03,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,13,433,27.82,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,250,0.03,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,1,33,2.14,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,250,0.03,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,60,2000,128.40,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,250,0.03,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,1,33,2.14,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,3,1,1,0.06,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,3,3,3,0.19,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,9,300,19.26,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Xanthidae,NA,NA,Decapod ,Xanthidae,Decapoda,Xanthidae,NA,NA,2.6,2,2,0.13,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,25,139,8.23,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,2000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Annatiara,affinis,Other,Annatiara,Annatiara,Annatiara affinis,NA,NA,3.5,1,1,0.06,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,2,11,0.66,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,2,11,0.66,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Bryozoa,NA,NA,NA,NA,NA,Other,Bryozoa,Bryozoa,Bryozoa,NA,NA,<2,1,6,0.33,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.7,2,2,0.12,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.3,3,17,0.99,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,C5,NA,<2,3,17,0.99,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,M,<2,12,67,3.95,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,1,6,0.33,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,5,28,1.65,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,1,6,0.33,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C3,NA,<2,3,17,0.99,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,39,217,12.84,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,5,28,1.65,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,F,3.7,3,3,0.18,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,C5,NA,2.8,2,2,0.12,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,1,6,0.33,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,22,122,7.24,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,128,711,42.13,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,2.9,2,2,0.12,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,<2,4,22,1.32,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,4,22,1.32,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,1,6,0.33,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,3.9,1,1,0.06,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,74,411,24.35,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,1,6,0.33,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,250,0.18,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,11,61,3.62,Andrea Le,
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,36,3600,1440.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,78,7800,3120.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,8,800,320.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,3,300,120.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,2000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,9,1,1,0.40,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,1000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,5.15,4,4,1.60,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,6,600,240.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,33,3300,1320.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,1,100,40.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,171,17100,6840.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,2,200,80.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,17,1700,680.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,1,100,40.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,2,200,80.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,2000,1,5-10,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,NA,NA,Other,Pleurobrachiidae,Pleurobrachiidae,Pleurobrachiidae,NA,NA,10,1,1,0.40,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,77,7700,3080.00,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK699,D07,DI,Central,2016-05-14,0,250,275000,275146,3.923461923,0:01:05,0.769979402,2.5,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,2.8,3,3,1.20,Andrea Le,volumes too low to be correct. Took volume from other sample with same tow duration
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,16,800,325.07,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,85,4250,1726.94,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,3,150,60.95,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,NA,<2,1,50,20.32,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,1000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,Other,Clytia,Clytia,Clytia,NA,NA,8.5,1,1,0.41,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,7,350,142.22,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,1,50,20.32,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,47,2350,954.89,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,17,850,345.39,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,1000,1,1-2,Chordata,Actinopterygii,NA,NA,NA,NA,Other,Actinopterygii,Actinopterygii,Egg (fish),NA,NA,<2,2,2,0.81,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,48,2400,975.21,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,<C5,NA,<2,2,100,40.63,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,334,16700,6785.85,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,5,250,101.58,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod veliger,veliger,NA,<2,2,100,40.63,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Cnidaria,Hydrozoa,NA,NA,NA,NA,Other,Hydrozoa,Hydrozoa,Hydromedusae,NA,NA,<2,9,450,182.85,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,60,3000,1219.01,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,1000,1,5-10,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,7.5,1,1,0.41,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,27,1350,548.56,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Phoronida,NA,NA,NA,NA,NA,Other,Phoronida,Phoronida,Phoronidae,NA,NA,<2,1,50,20.32,Andrea Le,
QPK719,D07,DI,Central,2016-05-26,0,250,310063,310523,12.36159236,0:01:05,2.425962501,2.461004873,250,0.02,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,Cladoceran,Podon,Podon,Podon,NA,NA,<2,30,1500,609.51,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,platyhedos,Other,Amphinema,Amphinema,Amphinema platytiedos,NA,NA,8.75,2,2,0.38,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,1000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,platyhedos,Other,Amphinema,Amphinema,Amphinema platytiedos,NA,NA,5.4,3,3,0.57,Andrea Le,
QPK731,D07,DI,Central,2016-06-03,0,250,340226,341210,26.44305844,0:01:17,5.189450219,5.285355957,250,0.01,1-2,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,NA,Amphipod ,Gammaridae,Amphipoda,Amphipod,juvenile,NA,<2,1,100,18.92,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,32,1600,93.26,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,Other,Aequorea,Aequorea,Aequorea victoria,NA,NA,13,1,1,0.06,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,<C5,NA,1.75,2,2,0.12,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,NA,2.8,2,2,0.12,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,<C5,NA,<2,4,200,11.66,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,NA,<2,6,300,17.49,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,F,<2,2,100,5.83,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,NA,Amphipod ,Gammaridae,Amphipoda,Amphipod,NA,NA,2.5,1,1,0.06,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,34,1700,99.09,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,250,0.02,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,1,50,2.91,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,Calanus marshallae,NA,NA,3.5,62,62,3.61,Andrea Le,
