survey_date,region,species,fork_length,year
2016-06-14,DI,SO,94,2016
2016-06-14,DI,SO,97,2016
2016-06-14,DI,SO,94,2016
2016-06-14,DI,SO,104,2016
2016-06-14,DI,SO,108,2016
2016-06-14,DI,SO,108,2016
2016-06-14,DI,SO,109,2016
2016-06-14,DI,SO,112,2016
2016-06-14,DI,SO,103,2016
2016-06-14,DI,SO,115,2016
2016-06-14,DI,SO,104,2016
2016-06-14,DI,SO,97,2016
2016-06-14,DI,SO,105,2016
2016-06-14,DI,CU,101,2016
2016-06-14,DI,CU,99,2016
2016-06-14,DI,CU,113,2016
2016-06-14,DI,CU,106,2016
2016-06-14,DI,CU,97,2016
2016-06-14,DI,CU,104,2016
2016-06-14,DI,CU,102,2016
2016-06-14,DI,CU,105,2016
2016-06-14,DI,CU,113,2016
2016-06-14,DI,CU,100,2016
2016-06-14,DI,PI,111,2016
2016-06-14,DI,PI,111,2016
2016-06-14,DI,PI,97,2016
2016-06-14,DI,PI,105,2016
2016-06-14,DI,PI,96,2016
2016-06-14,DI,PI,102,2016
2016-06-14,DI,PI,106,2016
2016-06-14,DI,PI,102,2016
2016-06-14,DI,PI,104,2016
2016-06-14,DI,PI,105,2016
2016-06-14,DI,SO,99,2016
2016-06-14,DI,SO,99,2016
2016-06-14,DI,SO,97,2016
2016-06-14,DI,SO,101,2016
2016-06-14,DI,SO,99,2016
2016-06-14,DI,SO,95,2016
2016-06-14,DI,SO,94,2016
2016-06-14,DI,SO,98,2016
2016-06-14,DI,SO,107,2016
2016-06-14,DI,SO,107,2016
2016-06-16,DI,SO,101,2016
2016-06-16,DI,SO,94,2016
2016-06-16,DI,SO,102,2016
2016-06-16,DI,SO,97,2016
2016-06-16,DI,SO,93,2016
2016-06-16,DI,SO,103,2016
2016-06-16,DI,SO,88,2016
2016-06-16,DI,SO,97,2016
2016-06-16,DI,SO,90,2016
2016-06-16,DI,SO,98,2016
2016-06-16,DI,SO,107,2016
2016-06-16,DI,SO,107,2016
2016-06-16,DI,SO,100,2016
2016-06-16,DI,SO,97,2016
2016-06-16,DI,SO,104,2016
2016-06-16,DI,SO,122,2016
2016-06-16,DI,SO,94,2016
2016-06-16,DI,SO,98,2016
2016-06-16,DI,SO,102,2016
2016-06-16,DI,SO,105,2016
2016-06-16,DI,SO,103,2016
2016-06-16,DI,SO,100,2016
2016-06-16,DI,SO,99,2016
2016-06-16,DI,SO,92,2016
2016-06-16,DI,SO,88,2016
2016-06-16,DI,SO,99,2016
2016-06-16,DI,SO,98,2016
2016-06-16,DI,SO,104,2016
2016-06-16,DI,SO,95,2016
2016-06-16,DI,SO,117,2016
2016-06-16,DI,CU,109,2016
2016-06-16,DI,CU,97,2016
2016-06-16,DI,CU,94,2016
2016-06-16,DI,CU,111,2016
2016-06-16,DI,CU,109,2016
2016-06-16,DI,CU,105,2016
2016-06-16,DI,CU,96,2016
2016-06-16,DI,CU,110,2016
2016-06-16,DI,CU,106,2016
2016-06-16,DI,PI,109,2016
2016-06-16,DI,PI,106,2016
2016-06-16,DI,PI,110,2016
2016-06-16,DI,PI,112,2016
2016-06-16,DI,PI,101,2016
2016-06-16,DI,PI,110,2016
2016-06-16,DI,PI,108,2016
2016-06-16,DI,PI,123,2016
2016-06-16,DI,PI,103,2016
2016-06-16,DI,PI,107,2016
2016-06-16,DI,CU,100,2016
2016-06-21,DI,SO,95,2016
2016-06-21,DI,SO,107,2016
2016-06-21,DI,SO,95,2016
2016-06-21,DI,SO,97,2016
2016-06-21,DI,SO,105,2016
2016-06-21,DI,SO,106,2016
2016-06-21,DI,SO,105,2016
2016-06-21,DI,SO,108,2016
2016-06-21,DI,SO,91,2016
2016-06-21,DI,SO,99,2016
2016-06-21,DI,CU,108,2016
2016-06-21,DI,CU,101,2016
2016-06-21,DI,CU,102,2016
2016-06-21,DI,CU,108,2016
2016-06-21,DI,CU,84,2016
2016-06-21,DI,CU,107,2016
2016-06-21,DI,CU,102,2016
2016-06-21,DI,CU,99,2016
2016-06-21,DI,CU,98,2016
2016-06-21,DI,CU,109,2016
2016-06-21,DI,PI,112,2016
2016-06-21,DI,PI,103,2016
2016-06-21,DI,PI,112,2016
2016-06-21,DI,PI,97,2016
2016-06-21,DI,PI,109,2016
2016-06-21,DI,PI,117,2016
2016-06-21,DI,PI,104,2016
2016-06-21,DI,PI,117,2016
2016-06-21,DI,PI,111,2016
2016-06-21,DI,PI,111,2016
2016-06-21,DI,SO,104,2016
2016-06-21,DI,SO,105,2016
2016-06-21,DI,SO,94,2016
2016-06-21,DI,SO,102,2016
2016-06-22,DI,SO,113,2016
2016-06-22,DI,SO,117,2016
2016-06-22,DI,SO,102,2016
2016-06-22,DI,SO,116,2016
2016-06-22,DI,SO,114,2016
2016-06-22,DI,SO,123,2016
2016-06-22,DI,SO,109,2016
2016-06-22,DI,SO,109,2016
2016-06-22,DI,SO,116,2016
2016-06-22,DI,SO,111,2016
2016-06-30,DI,SO,124,2016
2016-06-30,DI,SO,113,2016
2016-06-30,DI,SO,119,2016
2016-06-30,DI,SO,123,2016
2016-06-30,DI,SO,122,2016
2016-06-30,DI,SO,117,2016
2016-07-06,DI,SO,118,2016
2016-07-06,DI,SO,118,2016
2016-07-06,DI,SO,121,2016
2016-07-06,DI,SO,122,2016
2016-07-06,DI,SO,104,2016
2016-07-06,DI,SO,125,2016
2016-07-06,DI,SO,121,2016
2016-07-06,DI,SO,118,2016
2016-07-06,DI,SO,118,2016
2016-07-06,DI,SO,117,2016
2016-07-06,DI,SO,138,2016
2016-07-06,DI,SO,133,2016
2016-07-06,DI,SO,125,2016
2016-07-06,DI,SO,120,2016
2016-07-06,DI,SO,116,2016
2016-07-06,DI,SO,127,2016
2016-07-06,DI,SO,138,2016
2016-07-06,DI,SO,121,2016
2016-07-06,DI,PI,132,2016
2016-07-06,DI,PI,140,2016
2016-07-06,DI,PI,136,2016
2016-07-06,DI,PI,135,2016
2016-07-06,DI,PI,127,2016
2016-07-06,DI,PI,125,2016
2016-07-06,DI,PI,133,2016
2016-07-06,DI,PI,122,2016
2016-07-06,DI,PI,125,2016
2016-07-06,DI,PI,129,2016
2016-07-06,DI,CU,125,2016
2016-07-06,DI,CU,133,2016
2016-07-06,DI,CU,149,2016
2016-07-06,DI,CU,152,2016
2016-07-06,DI,CU,135,2016
2016-07-06,DI,CU,125,2016
2016-07-06,DI,CU,139,2016
2016-07-06,DI,CU,144,2016
2016-07-06,DI,CU,117,2016
2016-07-06,DI,CU,140,2016
2017-05-25,DI,SO,139,2017
2017-05-25,DI,SO,130,2017
2017-05-25,DI,SO,114,2017
2017-05-25,DI,SO,143,2017
2017-05-25,DI,SO,141,2017
2017-05-25,DI,SO,147,2017
2017-05-25,DI,SO,126,2017
2017-05-25,DI,SO,127,2017
2017-05-25,DI,SO,112,2017
2017-05-25,DI,SO,122,2017
2017-05-25,DI,SO,140,2017
2017-05-25,DI,SO,150,2017
2017-05-25,DI,SO,113,2017
2017-05-25,DI,SO,135,2017
2017-05-25,DI,SO,122,2017
2017-05-25,DI,SO,135,2017
2017-05-25,DI,SO,142,2017
2017-05-25,DI,SO,143,2017
2017-05-25,DI,SO,152,2017
2017-05-25,DI,SO,132,2017
2017-05-25,DI,SO,130,2017
2017-05-25,DI,SO,127,2017
2017-05-25,DI,SO,137,2017
2017-05-25,DI,SO,147,2017
2017-05-25,DI,SO,158,2017
2017-05-25,DI,SO,150,2017
2017-05-25,DI,SO,159,2017
2017-05-25,DI,SO,130,2017
2017-05-25,DI,SO,148,2017
2017-05-25,DI,SO,123,2017
2017-05-25,DI,PI,79,2017
2017-05-25,DI,PI,78,2017
2017-05-25,DI,CU,94,2017
2017-05-25,DI,CU,114,2017
2017-05-25,DI,CU,110,2017
2017-05-25,DI,CU,100,2017
2017-05-25,DI,CU,123,2017
2017-05-25,DI,CU,118,2017
2017-05-25,DI,CU,119,2017
2017-05-25,DI,CU,119,2017
2017-05-25,DI,CU,129,2017
2017-05-26,DI,SO,144,2017
2017-05-26,DI,SO,161,2017
2017-05-26,DI,SO,152,2017
2017-05-26,DI,SO,157,2017
2017-05-26,DI,SO,150,2017
2017-05-26,DI,SO,145,2017
2017-05-26,DI,SO,159,2017
2017-05-26,DI,SO,144,2017
2017-05-26,DI,SO,149,2017
2017-05-26,DI,SO,138,2017
2017-05-26,DI,SO,147,2017
2017-05-26,DI,SO,151,2017
2017-05-26,DI,SO,153,2017
2017-05-26,DI,SO,149,2017
2017-05-26,DI,SO,154,2017
2017-05-26,DI,SO,141,2017
2017-05-26,DI,SO,145,2017
2017-05-26,DI,SO,139,2017
2017-05-26,DI,SO,149,2017
2017-05-26,DI,SO,157,2017
2017-05-26,DI,SO,162,2017
2017-05-26,DI,SO,153,2017
2017-05-26,DI,SO,153,2017
2017-05-26,DI,SO,155,2017
2017-05-26,DI,SO,148,2017
2017-05-26,DI,SO,153,2017
2017-05-26,DI,SO,153,2017
2017-05-26,DI,SO,156,2017
2017-05-26,DI,SO,156,2017
2017-05-26,DI,SO,147,2017
2017-05-29,DI,SO,160,2017
2017-05-29,DI,SO,139,2017
2017-05-29,DI,SO,109,2017
2017-05-29,DI,SO,111,2017
2017-05-29,DI,SO,100,2017
2017-05-29,DI,SO,116,2017
2017-05-29,DI,SO,141,2017
2017-05-29,DI,SO,151,2017
2017-05-29,DI,PI,80,2017
2017-05-29,DI,CU,106,2017
2017-05-29,DI,CU,121,2017
2017-05-29,DI,CU,116,2017
2017-05-29,DI,CU,112,2017
2017-05-29,DI,CU,119,2017
2017-05-29,DI,CU,115,2017
2017-05-29,DI,CU,105,2017
2017-06-05,DI,SO,128,2017
2017-06-05,DI,SO,119,2017
2017-06-05,DI,SO,114,2017
2017-06-05,DI,SO,123,2017
2017-06-05,DI,SO,101,2017
2017-06-05,DI,SO,108,2017
2017-06-05,DI,SO,115,2017
2017-06-05,DI,SO,113,2017
2017-06-05,DI,SO,128,2017
2017-06-05,DI,SO,109,2017
2017-06-05,DI,SO,124,2017
2017-06-05,DI,SO,125,2017
2017-06-05,DI,SO,121,2017
2017-06-05,DI,SO,118,2017
2017-06-05,DI,SO,109,2017
2017-06-05,DI,SO,108,2017
2017-06-05,DI,SO,111,2017
2017-06-05,DI,SO,108,2017
2017-06-05,DI,SO,121,2017
2017-06-05,DI,SO,108,2017
2017-06-05,DI,SO,95,2017
2017-06-05,DI,SO,126,2017
2017-06-05,DI,SO,105,2017
2017-06-05,DI,SO,100,2017
2017-06-05,DI,SO,110,2017
2017-06-05,DI,SO,117,2017
2017-06-05,DI,SO,112,2017
2017-06-05,DI,SO,110,2017
2017-06-05,DI,SO,107,2017
2017-06-05,DI,SO,120,2017
2017-06-05,DI,PI,75,2017
2017-06-05,DI,PI,76,2017
2017-06-05,DI,PI,81,2017
2017-06-05,DI,PI,80,2017
2017-06-05,DI,PI,74,2017
2017-06-05,DI,PI,75,2017
2017-06-05,DI,PI,78,2017
2017-06-05,DI,PI,75,2017
2017-06-05,DI,PI,82,2017
2017-06-05,DI,PI,79,2017
2017-06-05,DI,CU,116,2017
2017-06-05,DI,CU,115,2017
2017-06-05,DI,CU,112,2017
2017-06-05,DI,CU,101,2017
2017-06-05,DI,CU,99,2017
2017-06-05,DI,CU,72,2017
2017-06-05,DI,CU,107,2017
2017-06-05,DI,CU,103,2017
2017-06-05,DI,CU,108,2017
2017-06-05,DI,CU,115,2017
2017-06-07,DI,SO,101,2017
2017-06-07,DI,SO,111,2017
2017-06-07,DI,SO,96,2017
2017-06-07,DI,SO,97,2017
2017-06-07,DI,SO,89,2017
2017-06-07,DI,SO,105,2017
2017-06-07,DI,SO,123,2017
2017-06-07,DI,SO,101,2017
2017-06-07,DI,SO,109,2017
2017-06-07,DI,SO,119,2017
2017-06-07,DI,SO,104,2017
2017-06-07,DI,SO,103,2017
2017-06-07,DI,SO,101,2017
2017-06-07,DI,SO,99,2017
2017-06-07,DI,SO,109,2017
2017-06-07,DI,SO,117,2017
2017-06-07,DI,SO,114,2017
2017-06-07,DI,SO,103,2017
2017-06-07,DI,SO,105,2017
2017-06-07,DI,SO,100,2017
2017-06-07,DI,SO,105,2017
2017-06-07,DI,SO,98,2017
2017-06-07,DI,SO,106,2017
2017-06-07,DI,SO,120,2017
2017-06-07,DI,SO,107,2017
2017-06-07,DI,SO,108,2017
2017-06-07,DI,SO,123,2017
2017-06-07,DI,SO,103,2017
2017-06-07,DI,SO,110,2017
2017-06-07,DI,SO,105,2017
2017-06-07,DI,PI,104,2017
2017-06-07,DI,PI,92,2017
2017-06-07,DI,PI,94,2017
2017-06-07,DI,PI,91,2017
2017-06-07,DI,CU,75,2017
2017-06-07,DI,CU,102,2017
2017-06-07,DI,CU,115,2017
2017-06-07,DI,CU,111,2017
2017-06-07,DI,CU,117,2017
2017-06-07,DI,CU,115,2017
2017-06-07,DI,CU,104,2017
2017-06-07,DI,CU,110,2017
2017-06-07,DI,CU,109,2017
2017-06-07,DI,CU,85,2017
2017-06-12,DI,SO,111,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,125,2017
2017-06-12,DI,SO,122,2017
2017-06-12,DI,SO,120,2017
2017-06-12,DI,SO,130,2017
2017-06-12,DI,SO,115,2017
2017-06-12,DI,SO,116,2017
2017-06-12,DI,SO,117,2017
2017-06-12,DI,SO,111,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,128,2017
2017-06-12,DI,SO,136,2017
2017-06-12,DI,SO,123,2017
2017-06-12,DI,SO,126,2017
2017-06-12,DI,SO,135,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,131,2017
2017-06-12,DI,SO,125,2017
2017-06-12,DI,SO,105,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,109,2017
2017-06-12,DI,SO,111,2017
2017-06-12,DI,SO,128,2017
2017-06-12,DI,SO,116,2017
2017-06-12,DI,SO,122,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,121,2017
2017-06-12,DI,SO,116,2017
2017-06-12,DI,CU,126,2017
2017-06-12,DI,CU,103,2017
2017-06-12,DI,CU,108,2017
2017-06-12,DI,CU,123,2017
2017-06-12,DI,CU,118,2017
2017-06-12,DI,CU,94,2017
2017-06-12,DI,CU,108,2017
2017-06-12,DI,CU,119,2017
2017-06-12,DI,CU,120,2017
2017-06-12,DI,CU,121,2017
2017-06-13,DI,SO,108,2017
2017-06-13,DI,SO,100,2017
2017-06-13,DI,SO,101,2017
2017-06-13,DI,SO,98,2017
2017-06-13,DI,SO,109,2017
2017-06-13,DI,SO,119,2017
2017-06-13,DI,SO,110,2017
2017-06-13,DI,SO,95,2017
2017-06-13,DI,SO,88,2017
2017-06-13,DI,SO,94,2017
2017-06-13,DI,SO,109,2017
2017-06-13,DI,SO,101,2017
2017-06-13,DI,SO,102,2017
2017-06-13,DI,SO,119,2017
2017-06-13,DI,SO,103,2017
2017-06-13,DI,SO,112,2017
2017-06-13,DI,SO,106,2017
2017-06-13,DI,SO,95,2017
2017-06-13,DI,SO,98,2017
2017-06-13,DI,SO,109,2017
2017-06-13,DI,SO,103,2017
2017-06-13,DI,SO,100,2017
2017-06-13,DI,SO,134,2017
2017-06-13,DI,SO,108,2017
2017-06-13,DI,SO,101,2017
2017-06-13,DI,SO,106,2017
2017-06-13,DI,SO,106,2017
2017-06-13,DI,SO,136,2017
2017-06-13,DI,SO,106,2017
2017-06-13,DI,SO,113,2017
2017-06-13,DI,CU,110,2017
2017-06-13,DI,CU,82,2017
2017-06-13,DI,CU,94,2017
2017-06-13,DI,CU,121,2017
2017-06-13,DI,CU,82,2017
2017-06-13,DI,CU,88,2017
2017-06-13,DI,CU,84,2017
2017-06-19,DI,SO,118,2017
2017-06-19,DI,SO,120,2017
2017-06-19,DI,SO,115,2017
2017-06-19,DI,SO,124,2017
2017-06-19,DI,SO,116,2017
2017-06-19,DI,SO,120,2017
2017-06-19,DI,SO,124,2017
2017-06-19,DI,SO,111,2017
2017-06-19,DI,SO,112,2017
2017-06-19,DI,SO,121,2017
2017-06-19,DI,SO,129,2017
2017-06-19,DI,SO,123,2017
2017-06-19,DI,SO,117,2017
2017-06-19,DI,SO,108,2017
2017-06-19,DI,SO,142,2017
2017-06-19,DI,SO,115,2017
2017-06-19,DI,SO,126,2017
2017-06-19,DI,SO,120,2017
2017-06-19,DI,SO,116,2017
2017-06-19,DI,SO,117,2017
2017-06-19,DI,SO,103,2017
2017-06-19,DI,SO,112,2017
2017-06-19,DI,SO,108,2017
2017-06-19,DI,SO,112,2017
2017-06-19,DI,SO,120,2017
2017-06-19,DI,SO,120,2017
2017-06-19,DI,SO,124,2017
2017-06-19,DI,SO,116,2017
2017-06-19,DI,SO,115,2017
2017-06-19,DI,SO,120,2017
2017-06-19,DI,CU,118,2017
2017-06-19,DI,CU,107,2017
2017-06-19,DI,CU,113,2017
2017-06-19,DI,CU,106,2017
2017-06-19,DI,CU,108,2017
2017-06-19,DI,CU,103,2017
2017-06-19,DI,CU,125,2017
2017-06-19,DI,CU,81,2017
2017-06-19,DI,CU,118,2017
2017-06-19,DI,CU,103,2017
2017-06-20,DI,SO,97,2017
2017-06-20,DI,SO,117,2017
2017-06-20,DI,SO,124,2017
2017-06-20,DI,SO,102,2017
2017-06-20,DI,SO,126,2017
2017-06-20,DI,SO,122,2017
2017-06-20,DI,SO,113,2017
2017-06-20,DI,SO,118,2017
2017-06-20,DI,SO,102,2017
2017-06-20,DI,SO,123,2017
2017-06-20,DI,CU,83,2017
2017-06-20,DI,CU,101,2017
2017-06-20,DI,CU,112,2017
2017-06-20,DI,CU,87,2017
2017-06-20,DI,CU,84,2017
2017-06-20,DI,CU,86,2017
2017-06-20,DI,CU,100,2017
2017-06-20,DI,CU,87,2017
2017-06-20,DI,CU,105,2017
2017-06-20,DI,CU,90,2017
2017-06-26,DI,SO,129,2017
2017-06-26,DI,SO,121,2017
2017-06-26,DI,SO,137,2017
2017-06-26,DI,SO,126,2017
2017-06-26,DI,SO,128,2017
2017-06-26,DI,SO,123,2017
2017-06-26,DI,SO,119,2017
2017-06-26,DI,CU,103,2017
2017-06-26,DI,CU,110,2017
2017-06-26,DI,CU,132,2017
2017-06-26,DI,CU,120,2017
2017-06-26,DI,CU,103,2017
2017-06-26,DI,CU,105,2017
2017-06-26,DI,CU,104,2017
2017-06-26,DI,CU,114,2017
2017-06-26,DI,CU,106,2017
2017-06-26,DI,SO,128,2017
2017-06-26,DI,SO,126,2017
2017-06-26,DI,SO,116,2017
2017-06-26,DI,SO,131,2017
2017-06-26,DI,SO,119,2017
2017-06-26,DI,SO,129,2017
2017-06-26,DI,SO,114,2017
2017-06-26,DI,SO,112,2017
2017-06-26,DI,SO,122,2017
2017-06-26,DI,SO,85,2017
2017-06-26,DI,SO,120,2017
2017-06-26,DI,SO,100,2017
2017-06-26,DI,SO,113,2017
2017-06-26,DI,SO,120,2017
2017-06-26,DI,SO,88,2017
2017-06-26,DI,SO,112,2017
2017-06-26,DI,SO,120,2017
2017-06-26,DI,SO,117,2017
2017-06-26,DI,SO,97,2017
2017-06-26,DI,SO,125,2017
2017-06-26,DI,SO,117,2017
2017-06-26,DI,SO,114,2017
2017-06-26,DI,SO,118,2017
2017-06-26,DI,SO,134,2017
2017-06-26,DI,PI,101,2017
2017-06-26,DI,PI,107,2017
2017-06-26,DI,CU,90,2017
2017-06-26,DI,CU,108,2017
2017-06-26,DI,CU,99,2017
2017-06-26,DI,CU,119,2017
2017-06-26,DI,CU,117,2017
2017-06-26,DI,CU,97,2017
2017-06-26,DI,CU,102,2017
2017-06-26,DI,CU,117,2017
2017-06-26,DI,CU,113,2017
2017-06-26,DI,CU,114,2017
2017-06-26,DI,SO,121,2017
2017-06-28,DI,SO,109,2017
2017-06-28,DI,SO,122,2017
2017-06-28,DI,SO,96,2017
2017-06-28,DI,SO,122,2017
2017-06-28,DI,SO,121,2017
2017-06-28,DI,SO,114,2017
2017-06-28,DI,SO,116,2017
2017-06-28,DI,SO,113,2017
2017-06-28,DI,SO,109,2017
2017-06-28,DI,SO,116,2017
2017-06-28,DI,CU,82,2017
2017-06-28,DI,CU,105,2017
2017-06-28,DI,CU,99,2017
2017-06-28,DI,CU,101,2017
2017-06-28,DI,CU,102,2017
2017-06-28,DI,CU,119,2017
2017-06-28,DI,CU,98,2017
2017-06-28,DI,CU,95,2017
2017-06-28,DI,CU,103,2017
2017-06-28,DI,CU,94,2017
2017-07-04,DI,CU,122,2017
2017-07-04,DI,CU,100,2017
2017-07-04,DI,CU,110,2017
2017-07-04,DI,CU,99,2017
2017-07-04,DI,CU,90,2017
2017-07-04,DI,CU,112,2017
2017-07-04,DI,CU,86,2017
2017-07-04,DI,SO,121,2017
2017-07-04,DI,SO,126,2017
2017-07-04,DI,SO,121,2017
2017-07-04,DI,PI,115,2017
2017-07-04,DI,PI,107,2017
2017-07-04,DI,PI,126,2017
2017-07-04,DI,PI,113,2017
2017-07-04,DI,PI,106,2017
2017-07-04,DI,PI,113,2017
2017-07-04,DI,PI,120,2017
2017-07-04,DI,PI,108,2017
2017-07-04,DI,CU,102,2017
2017-07-04,DI,CU,104,2017
2017-07-04,DI,CU,134,2017
2017-07-04,DI,CU,117,2017
2017-07-04,DI,CU,105,2017
2017-07-04,DI,CU,106,2017
2017-07-04,DI,CU,100,2017
2017-07-05,DI,SO,130,2017
2017-07-05,DI,SO,133,2017
2017-07-05,DI,PI,83,2017
2017-07-05,DI,CU,93,2017
2017-07-05,DI,CU,103,2017
2017-07-05,DI,CU,101,2017
2017-07-05,DI,CU,139,2017
2017-07-05,DI,CU,112,2017
2017-07-05,DI,CU,131,2017
2017-07-05,DI,CU,94,2017
2017-07-05,DI,CU,119,2017
2017-07-05,DI,CU,97,2017
2017-07-05,DI,CU,108,2017
2015-05-23,JS,SO,118,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,102,2015
2015-05-23,JS,SO,108,2015
2015-05-23,JS,SO,118,2015
2015-05-23,JS,SO,111,2015
2015-05-23,JS,SO,102,2015
2015-05-23,JS,SO,100,2015
2015-05-23,JS,SO,104,2015
2015-05-23,JS,SO,112,2015
2015-05-23,JS,SO,109,2015
2015-05-23,JS,SO,102,2015
2015-05-23,JS,SO,93,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,104,2015
2015-05-23,JS,SO,108,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,119,2015
2015-05-23,JS,SO,106,2015
2015-05-23,JS,SO,104,2015
2015-05-23,JS,SO,102,2015
2015-05-23,JS,SO,109,2015
2015-05-23,JS,SO,108,2015
2015-05-23,JS,SO,115,2015
2015-05-23,JS,SO,103,2015
2015-05-23,JS,SO,102,2015
2015-05-23,JS,SO,115,2015
2015-05-23,JS,SO,103,2015
2015-05-23,JS,SO,109,2015
2015-05-23,JS,SO,114,2015
2015-05-23,JS,SO,121,2015
2015-05-23,JS,SO,125,2015
2015-05-23,JS,SO,110,2015
2015-05-23,JS,SO,108,2015
2015-05-23,JS,SO,123,2015
2015-05-23,JS,SO,110,2015
2015-05-23,JS,SO,110,2015
2015-05-23,JS,SO,103,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,115,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,122,2015
2015-05-23,JS,SO,104,2015
2015-05-23,JS,SO,110,2015
2015-05-23,JS,SO,114,2015
2015-05-23,JS,SO,116,2015
2015-05-23,JS,SO,113,2015
2015-05-23,JS,SO,115,2015
2015-05-23,JS,SO,109,2015
2015-05-23,JS,SO,105,2015
2015-05-23,JS,SO,116,2015
2015-05-23,JS,SO,127,2015
2015-05-23,JS,SO,115,2015
2015-05-23,JS,SO,105,2015
2015-05-23,JS,SO,110,2015
2015-05-23,JS,SO,110,2015
2015-05-23,JS,SO,130,2015
2015-05-23,JS,SO,109,2015
2015-05-24,JS,SO,116,2015
2015-05-24,JS,SO,110,2015
2015-05-24,JS,SO,106,2015
2015-05-24,JS,SO,104,2015
2015-05-24,JS,SO,107,2015
2015-05-24,JS,SO,114,2015
2015-05-24,JS,SO,110,2015
2015-05-24,JS,SO,103,2015
2015-05-24,JS,SO,90,2015
2015-05-24,JS,CU,118,2015
2015-05-24,JS,CU,120,2015
2015-05-24,JS,CU,124,2015
2015-05-24,JS,CU,102,2015
2015-05-24,JS,CU,127,2015
2015-05-26,JS,SO,110,2015
2015-05-26,JS,SO,107,2015
2015-05-26,JS,SO,119,2015
2015-05-26,JS,SO,108,2015
2015-05-26,JS,SO,107,2015
2015-05-26,JS,SO,95,2015
2015-05-26,JS,SO,105,2015
2015-05-26,JS,SO,101,2015
2015-05-26,JS,SO,104,2015
2015-05-26,JS,SO,101,2015
2015-05-26,JS,CU,128,2015
2015-05-26,JS,CU,116,2015
2015-05-26,JS,CU,122,2015
2015-05-26,JS,CU,122,2015
2015-05-26,JS,CU,121,2015
2015-05-26,JS,CU,117,2015
2015-05-26,JS,CU,107,2015
2015-05-26,JS,CU,130,2015
2015-05-26,JS,CU,110,2015
2015-05-26,JS,CU,119,2015
2015-05-26,JS,SO,106,2015
2015-05-26,JS,SO,105,2015
2015-05-26,JS,SO,105,2015
2015-05-26,JS,SO,92,2015
2015-05-26,JS,SO,104,2015
2015-05-26,JS,SO,99,2015
2015-05-26,JS,SO,98,2015
2015-05-26,JS,SO,104,2015
2015-05-26,JS,SO,94,2015
2015-05-26,JS,SO,101,2015
2015-05-26,JS,CU,86,2015
2015-05-26,JS,CU,121,2015
2015-05-26,JS,CU,139,2015
2015-05-26,JS,CU,109,2015
2015-05-26,JS,CU,116,2015
2015-05-26,JS,PI,77,2015
2015-05-31,JS,SO,108,2015
2015-05-31,JS,SO,95,2015
2015-05-31,JS,SO,95,2015
2015-05-31,JS,SO,95,2015
2015-05-31,JS,SO,95,2015
2015-05-31,JS,SO,99,2015
2015-05-31,JS,SO,90,2015
2015-05-31,JS,SO,97,2015
2015-05-31,JS,SO,95,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,110,2015
2015-05-31,JS,CU,134,2015
2015-05-31,JS,CU,126,2015
2015-05-31,JS,CU,127,2015
2015-05-31,JS,CU,126,2015
2015-05-31,JS,CU,126,2015
2015-05-31,JS,CU,120,2015
2015-05-31,JS,CU,126,2015
2015-05-31,JS,CU,113,2015
2015-05-31,JS,CU,134,2015
2015-05-31,JS,CU,123,2015
2015-05-31,JS,SO,107,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,109,2015
2015-05-31,JS,SO,104,2015
2015-05-31,JS,SO,110,2015
2015-05-31,JS,SO,124,2015
2015-05-31,JS,SO,105,2015
2015-05-31,JS,SO,109,2015
2015-05-31,JS,SO,102,2015
2015-05-31,JS,SO,98,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,119,2015
2015-05-31,JS,SO,104,2015
2015-05-31,JS,SO,94,2015
2015-05-31,JS,SO,96,2015
2015-05-31,JS,SO,99,2015
2015-05-31,JS,SO,85,2015
2015-05-31,JS,SO,108,2015
2015-05-31,JS,CU,146,2015
2015-05-31,JS,CU,126,2015
2015-05-31,JS,CU,116,2015
2015-05-31,JS,CU,113,2015
2015-05-31,JS,CU,109,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,105,2015
2015-05-31,JS,SO,103,2015
2015-05-31,JS,SO,106,2015
2015-05-31,JS,SO,108,2015
2015-05-31,JS,SO,100,2015
2015-05-31,JS,SO,102,2015
2015-05-31,JS,SO,103,2015
2015-05-31,JS,SO,112,2015
2015-06-01,JS,SO,103,2015
2015-06-01,JS,SO,96,2015
