ufn,sample.int,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,kingdom,phylum,class,order,infraorder,family,genus,species_1,plot.taxon.g,plot.taxon.d,plot.taxon,life.stage,sex,DI,count,size,length.min,length.max,length.avg,length.corr,group.weight,corrected.weight,comment
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,<CV,NA,1,2,05-Feb,2.35,2.5,NA,NA,0.2,0.308,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,1,05-Feb,3.3,3.3,NA,NA,0.2,0.308,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,1,05-Feb,3.3,3.3,NA,NA,0.1,0.154,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,1,5,05-Feb,2.5,3,NA,NA,1.6,2.464,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,2,6,05-Feb,2.5,3,NA,NA,1.9,2.926,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,3,5,05-Feb,2.5,3,NA,NA,1.6,2.464,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,4,2,05-Feb,2.5,3,NA,NA,0.3,0.462,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,4,1,02-Jan,1.25,1.25,NA,NA,0.01,0.0154,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,3,1,>10,12,12,NA,NA,0.6,0.924,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,7,05-Feb,NA,NA,NA,NA,2.3,3.542,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,23,05-Feb,3.3,4.3,NA,NA,20.8,32.032,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,2,17,05-Feb,3.3,4.3,NA,NA,11.1,17.094,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,16,05-Feb,3.3,4.3,NA,NA,10.3,15.862,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,4,6,05-Feb,3.3,4.3,NA,NA,2.4,3.696,NA
U2160,TRUE,92,67.2,103.49,51-75,62.5,75,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,0.4,0.616,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,2,1,>10,14,14,NA,NA,1.1,1.694,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,4,1,>10,NA,NA,NA,NA,0.2,0.308,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,NA,NA,1,1,<1,0.6,0.6,NA,NA,0.01,0.0154,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,1,1,<1,0.8,0.8,NA,NA,0.05,0.077,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,28,05-Feb,2,3.3,NA,NA,9.6,14.784,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,24,05-Feb,2,3.3,NA,NA,6.1,9.394,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,17,05-Feb,2,3.3,NA,NA,4.2,6.468,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,1,05-Feb,2,3.3,NA,NA,0.05,0.077,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,1,05-Feb,1,1,1,NA,0.05,0.077,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,NA,Euphausiid,Euphausia,Euphausiid,furcilia,NA,2,1,05-Feb,3,3,NA,NA,0.05,0.077,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,20,05-Feb,3.2,4.2,NA,NA,17,26.18,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,2,15,05-Feb,3.2,4.2,NA,NA,9.8,15.092,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,15,05-Feb,3.2,4.2,NA,NA,9.7,14.938,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,4,3,05-Feb,3.2,4.2,NA,NA,0.9,1.386,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,1,3,05-Feb,2.9,3.1,NA,NA,1.6,2.464,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,2,12,05-Feb,2.9,3.1,NA,NA,3.9,6.006,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,3,11,05-Feb,2.9,3.1,NA,NA,3.1,4.774,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,4,3,05-Feb,2.9,3.1,NA,NA,1,1.54,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,NA,Calanoid copepod,Calanus,Calanus,CV,NA,2,3,05-Feb,2.1,2.25,NA,NA,0.6,0.924,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,NA,Calanoid copepod,Calanus,Calanus,CV,NA,2,2,02-Jan,1.75,1.75,NA,NA,0.3,0.462,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,NA,Calanoid copepod,Calanus,Calanus,CV,NA,3,1,05-Feb,2,2,NA,NA,0.1,0.154,NA
U2261,TRUE,102,63.7,98.1,51-75,62.5,70,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,3.3,5.082,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,1,05-Feb,2.5,3,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,1,05-Feb,2.5,3,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,2,05-Feb,2.5,3,NA,NA,0.2,0.308,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Malacostraca,Cumacea,NA,NA,NA,NA,Other,Cumacea,Other,NA,NA,1,2,05-Feb,2.2,2.4,NA,NA,0.3,0.462,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapod,Brachyura,Brachyura,megalopa,NA,2,1,05-Feb,3,3,NA,NA,1.2,1.848,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,NA,NA,2,1,<1,0.5,0.5,NA,NA,0.01,0.0154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,NA,Euphausiid,Euphausia,Euphausiid,furcilia,NA,2,1,05-Feb,2.75,2.75,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Mollusca,Gastropoda,Thecosomata,NA,Limacinidae,Limacina,helicina,Other,Limacina,Limacina,NA,NA,2,2,02-Jan,1,1.1,NA,NA,0.2,0.308,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,1,3,02-Jan,1.15,1.2,NA,NA,0.2,0.308,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,1,1,05-Feb,3.15,3.75,NA,NA,0.5,0.77,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,2,2,05-Feb,3.15,3.75,NA,NA,1,1.54,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,3,2,05-Feb,2.75,3,NA,NA,0.5,0.77,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,4,1,05-Feb,3.15,3.75,NA,NA,0.2,0.308,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,<CV,NA,1,1,05-Feb,2.5,2.6,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,<CV,NA,2,1,05-Feb,2.5,2.6,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,<CV,NA,2,2,02-Jan,1.75,1.75,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,NA,Calanoid copepod,Calanus,Calanus,<CV,NA,2,2,05-Feb,2,2,NA,NA,0.1,0.154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,NA,Calanoid copepod,Calanus,Calanus,<CV,NA,3,5,05-Feb,2,2,NA,NA,0.5,0.77,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,37,05-Feb,3.4,4,NA,NA,33,50.82,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,2,41,05-Feb,3.4,4,NA,NA,28.4,43.736,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,23,05-Feb,3.4,4,NA,NA,12.2,18.788,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,4,9,05-Feb,3.4,4,NA,NA,3.2,4.928,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Digested decapod,Decapod,NA,NA,4,1,05-Feb,NA,NA,NA,NA,0.01,0.0154,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,1,3,05-Feb,2.2,3,NA,NA,1.5,2.31,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,2,18,05-Feb,2.2,3,NA,NA,5.5,8.47,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,3,13,05-Feb,2.2,3,NA,NA,4.4,6.776,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,NA,NA,4,1,05-Feb,2.2,3,NA,NA,0.2,0.308,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,NA,05-Feb,NA,NA,NA,NA,2.8,4.312,NA
U2262,TRUE,94,105,161.7,76-100,87.5,90,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,4.9,7.546,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,2,05-Feb,2.1,3,NA,NA,0.6,0.924,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,6,05-Feb,2,2.7,NA,NA,1.6,2.464,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,2,05-Feb,2,2.7,NA,NA,0.7,1.078,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,2,05-Feb,2,2.7,NA,NA,0.4,0.616,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,copepodite,NA,2,2,05-Feb,2,2.3,NA,NA,0.5,0.77,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,copepodite,NA,4,1,05-Feb,2,2.3,NA,NA,0.05,0.077,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,1,02-Jan,1,1,NA,NA,0.05,0.077,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,1,1,<1,0.6,0.6,NA,NA,0.01,0.0154,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,20,05-Feb,0.5,0.75,0.625,NA,1.5,2.31,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,130,05-Feb,0.5,0.75,0.625,NA,6.3,9.702,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,69,05-Feb,0.5,0.75,0.625,NA,4,6.16,NA
U1982,TRUE,NA,13.2,20.33,25-Jan,12.5,20,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,1.4,2.156,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,3,3,<1,0.9,0.9,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,1,6,<1,0.8,0.9,NA,NA,0.2,0.308,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Malacostraca,Decapoda,Gebiidea,Upogebiidae,NA,NA,Decapod,Upogebiidae,Decapod,NA,NA,2,1,05-Feb,2.5,2.5,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapod,Brachyura,Brachyura,NA,NA,3,1,02-Jan,1.5,1.5,NA,NA,0.01,0.0154,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,NA,NA,4,1,05-Feb,2,2,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapod,Brachyura,Brachyura,NA,NA,4,1,05-Feb,NA,NA,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,Euphausia,NA,Euphausiid,Euphausia,Euphausiid,calytopsis,NA,4,2,02-Jan,NA,NA,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Eucalanidae,Eucalanus,NA,Calanoid copepod,Eucalanus,Eucalanus,NA,NA,4,1,10-May,NA,NA,NA,NA,0.3,0.462,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,4,05-Feb,2,2.6,NA,NA,0.8,1.232,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,3,05-Feb,2,2.6,NA,NA,0.2,0.308,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,2,05-Feb,2,2.6,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,NA,2,1,05-Feb,2,2,NA,NA,0.1,0.154,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,NA,NA,1,2,<1,0.9,0.95,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,NA,NA,3,2,<1,0.9,0.95,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,NA,NA,4,1,<1,0.9,0.95,NA,NA,0.01,0.0154,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,NA,NA,3,2,02-Jan,1.2,1.3,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,8,05-Feb,NA,NA,NA,NA,0.4,0.616,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,3,02-Jan,NA,NA,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,molt,NA,4,1,05-Feb,3.5,3.5,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,1,15,<1,0.55,0.65,NA,NA,0.25,0.385,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,2,6,<1,0.55,0.65,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,4,3,<1,0.55,0.65,NA,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,8,05-Feb,0.75,0.9,0.825,NA,0.05,0.077,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,100,05-Feb,0.75,0.9,0.825,NA,2.8,4.312,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,96,05-Feb,0.75,0.9,0.825,NA,2.8,4.312,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,1,16,02-Jan,1.3,2,NA,NA,1.4,2.156,NA
U1961,TRUE,NA,24.9,38.35,25-Jan,12.5,25,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,NA,NA,2,39,02-Jan,1.3,2,NA,NA,2.2,3.388,NA
