ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U2198,2017-10-17T00:00:00Z,None,Present,13.7,105,108,Sea lice enumeration 2016-10-16 by cvj (qa/qc by bmm),NA,KDB,full2,NA,lab_motiles
U2199,2017-10-17T00:00:00Z,None,Present,8.9,93,100,Sea lice enumeration 2016-10-16 by cvj (qa/qc by bmm). fork length estimated.,Almost all scales are missing on both sides,KDB,full2,NA,lab_motiles
U2200,2017-10-17T00:00:00Z,None,Present,10.8,98,104,Sea lice enumeration 2016-10-16 by cvj (qa/qc by bmm),NA,KDB,full2,NA,lab_motiles
U2194,2017-10-17T00:00:00Z,None,Present,18.2,121,136,Sea lice enumeration 2016/10/16 by cvj,NA,MF,full2,NA,lab_motiles
U2195,2017-10-17T00:00:00Z,None,Present,11.5,103,114,Sea lice enumeration 2016/10/16 by cvj,NA,MF,full2,NA,lab_motiles
U2196,2017-10-17T00:00:00Z,None,Present,10.3,97,101,Sea lice enumeration 2016/10/16 by cvj,NA,MF,full2,NA,lab_motiles
U2197,2017-10-17T00:00:00Z,None,Present,15.2,110,112,Sea lice enumeration 2016/10/16 by cvj,NA,MF,full2,NA,lab_motiles
U1875,2017-10-18T00:00:00Z,None,Present,10.7,101,104,Sea-lice enumeration only 2016-09-21 by bj. qc by cj,NA,JG,full2,NA,lab_motiles
U1883,2017-10-18T00:00:00Z,None,Present,7.8,91,98,Sea-lice enumeration only 2016-09-21 by cj. qc by bj,NA,KDB,full2,NA,lab_motiles
U4800,2017-10-18T00:00:00Z,None,Present,8.1,90,95,NA,flabellifera on left side in parasite box 1-12,KDB,full2,lab_motiles_cryo,lab_motiles
U4801,2017-10-18T00:00:00Z,None,Present,9.9,98,102,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4802,2017-10-18T00:00:00Z,None,Present,10.1,101,106,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4776,2017-10-20T00:00:00Z,None,Present,11.3,101,106,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4777,2017-10-20T00:00:00Z,None,Present,8.7,96,102,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4778,2017-10-20T00:00:00Z,None,Present,7.9,92,96,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4779,2017-10-20T00:00:00Z,None,Present,8.4,92,97,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4780,2017-10-20T00:00:00Z,None,Present,19,122,128,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4781,2017-10-20T00:00:00Z,None,Present,9.5,98,103,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4782,2017-10-20T00:00:00Z,None,Present,15.3,113,117,NA,Pale liver. Nematode parasite on stomach.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4783,2017-10-20T00:00:00Z,None,Present,19.7,123,129,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4728,2017-10-20T00:00:00Z,None,Present,8.8,92,97,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4729,2017-10-20T00:00:00Z,None,Present,20.1,124,130,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4730,2017-10-20T00:00:00Z,None,Present,17.8,116,122,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4824,2017-10-23T00:00:00Z,None,Present,15.8,110,116,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4825,2017-10-23T00:00:00Z,None,Present,8,88,93,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4826,2017-10-23T00:00:00Z,None,Present,3.7,67,72,no good scales to take,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4827,2017-10-23T00:00:00Z,None,Present,3.5,68,73,no otos taken,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4784,2017-10-23T00:00:00Z,None,Present,19.3,119,124,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4785,2017-10-23T00:00:00Z,None,Present,16,119,125,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4786,2017-10-23T00:00:00Z,None,Present,16.1,117,122,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4787,2017-10-23T00:00:00Z,None,Present,16.7,114,119,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4788,2017-10-23T00:00:00Z,None,Present,14.5,106,112,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4789,2017-10-23T00:00:00Z,None,Present,12.3,104,111,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4790,2017-10-23T00:00:00Z,None,Present,18.3,119,125,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4791,2017-10-23T00:00:00Z,None,Present,17.8,119,124,NA,Lesions on right flank. Scratch like.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4792,2017-10-23T00:00:00Z,None,Present,16.7,118,123,NA,Black seed like object found in between the liver and the stomach!,CVJ,full2,lab_motiles_cryo,lab_motiles
U4793,2017-10-23T00:00:00Z,None,Present,4.7,72,77,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4731,2017-10-23T00:00:00Z,None,Present,17.1,115,120,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4732,2017-10-23T00:00:00Z,None,Present,20,122,127,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4733,2017-10-23T00:00:00Z,None,Present,17.5,115,121,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4734,2017-10-23T00:00:00Z,None,Present,14.2,110,115,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4735,2017-10-23T00:00:00Z,None,Present,12.9,102,107,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4736,2017-10-23T00:00:00Z,None,Present,18.4,117,123,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4737,2017-10-23T00:00:00Z,None,Present,5.8,80,84,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4738,2017-10-23T00:00:00Z,None,Present,6.5,80,85,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4739,2017-10-23T00:00:00Z,None,Present,7.6,88,93,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4740,2017-10-23T00:00:00Z,None,Present,5.3,75,80,NA,White worm in body cavity,JG,full2,lab_motiles_cryo,lab_motiles
U4803,2017-10-23T00:00:00Z,None,Present,20.1,120,127,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4804,2017-10-23T00:00:00Z,None,Present,16.6,118,125,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4805,2017-10-23T00:00:00Z,None,Present,18.2,117,124,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4806,2017-10-23T00:00:00Z,None,Present,18.3,121,127,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4807,2017-10-23T00:00:00Z,None,Present,14.9,113,118,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4808,2017-10-23T00:00:00Z,None,Present,15.3,108,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4809,2017-10-23T00:00:00Z,None,Present,12,100,105,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4810,2017-10-23T00:00:00Z,None,Present,8.9,95,100,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4811,2017-10-23T00:00:00Z,None,Present,5.2,79,84,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4752,2017-10-23T00:00:00Z,None,Present,15.7,113,119,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4753,2017-10-23T00:00:00Z,None,Present,20.4,124,130,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4754,2017-10-23T00:00:00Z,None,Present,15,110,115,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4755,2017-10-23T00:00:00Z,None,Present,16.4,115,119,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
U4812,2017-10-24T00:00:00Z,None,Present,3.8,65,69,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4813,2017-10-24T00:00:00Z,None,Present,4.9,75,80,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4814,2017-10-24T00:00:00Z,None,Present,4,70,75,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4815,2017-10-24T00:00:00Z,None,Present,6,79,84,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4816,2017-10-24T00:00:00Z,None,Present,10.1,96,101,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4817,2017-10-24T00:00:00Z,None,Present,6.8,84,89,NA,leison at base of tail on right side and lots of scales missig on left along back half of fish,KDB,full2,lab_motiles_cryo,lab_motiles
U4818,2017-10-24T00:00:00Z,None,Present,5.7,77,80,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4819,2017-10-24T00:00:00Z,None,Present,5.9,76,81,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4741,2017-10-25T00:00:00Z,None,Present,5.7,81,86,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4742,2017-10-25T00:00:00Z,None,Present,9.9,104,108,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4743,2017-10-25T00:00:00Z,None,Present,11.7,104,109,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4744,2017-10-25T00:00:00Z,None,Present,9.2,100,104,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4745,2017-10-25T00:00:00Z,None,Present,11.7,100,105,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4746,2017-10-25T00:00:00Z,None,Present,10.8,100,105,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4747,2017-10-25T00:00:00Z,None,Present,16.4,116,122,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4748,2017-10-25T00:00:00Z,None,Present,10.4,99,104,NA,Lesion (pred scar?) on left side between dorsal fin & lateral line,JG,full2,lab_motiles_cryo,lab_motiles
U4749,2017-10-25T00:00:00Z,None,Present,14.7,108,113,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4820,2017-10-25T00:00:00Z,None,Present,10.6,99,104,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4821,2017-10-25T00:00:00Z,None,Present,11.3,100,106,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4822,2017-10-25T00:00:00Z,None,Present,10.5,103,109,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4823,2017-10-25T00:00:00Z,None,Present,7.8,93,98,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4848,2017-10-25T00:00:00Z,None,Present,8.4,93,98,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4849,2017-10-25T00:00:00Z,None,Present,10.2,97,101,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4850,2017-10-25T00:00:00Z,None,Present,14,107,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4851,2017-10-25T00:00:00Z,None,Present,19.1,112,118,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4852,2017-10-25T00:00:00Z,None,Present,11.1,103,109,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4853,2017-10-26T00:00:00Z,None,Present,12.6,105,112,NA,liver had a large pale/greenish spot on it,KDB,full2,lab_motiles_cryo,lab_motiles
U4854,2017-10-26T00:00:00Z,None,Present,17,112,118,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4855,2017-10-26T00:00:00Z,None,Present,15.3,109,115,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4856,2017-10-26T00:00:00Z,None,Present,18.8,113,116,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4857,2017-10-26T00:00:00Z,None,Present,15.8,111,117,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4858,2017-10-26T00:00:00Z,None,Present,14.3,109,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4859,2017-10-26T00:00:00Z,None,Present,NA,116,121,forgot to take weight,NA,KDB,irregular,lab_motiles_cryo,lab_motiles
U4860,2017-10-26T00:00:00Z,None,Present,15.5,109,114,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4861,2017-10-26T00:00:00Z,None,Present,13.4,108,113,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4828,2017-10-27T00:00:00Z,None,Present,9.2,98,104,NA,NA,BJ,no80,NA,lab_motiles
U4829,2017-10-27T00:00:00Z,None,Present,10.3,101,107,NA,NA,BJ,no80,NA,lab_motiles
U4830,2017-10-27T00:00:00Z,None,Present,13,105,112,NA,NA,BJ,no80,NA,lab_motiles
U4831,2017-10-27T00:00:00Z,None,Present,9.1,94,99,NA,NA,BJ,no80,NA,lab_motiles
U4704,2017-10-27T00:00:00Z,None,Present,7.4,92,97,NA,NA,JG,no80,NA,lab_motiles
U4705,2017-10-27T00:00:00Z,None,Present,7.7,90,95,NA,NA,JG,no80,NA,lab_motiles
U4706,2017-10-27T00:00:00Z,None,Present,7.4,89,94,NA,NA,JG,no80,NA,lab_motiles
U4707,2017-10-27T00:00:00Z,None,Present,15.9,112,117,NA,NA,JG,no80,NA,lab_motiles
U4708,2017-10-27T00:00:00Z,None,Present,11,101,106,NA,NA,JG,no80,NA,lab_motiles
U4709,2017-10-27T00:00:00Z,None,Present,11.5,104,109,NA,NA,JG,no80,NA,lab_motiles
U4750,2017-10-27T00:00:00Z,None,Present,20,122,127,NA,NA,JG,no80,NA,lab_motiles
U4751,2017-10-27T00:00:00Z,None,Present,11.3,103,108,NA,NA,JG,no80,NA,lab_motiles
U4862,2017-10-27T00:00:00Z,None,Present,11.1,102,108,NA,NA,KDB,no80,NA,lab_motiles
U4863,2017-10-27T00:00:00Z,None,Present,16.2,116,124,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4864,2017-10-27T00:00:00Z,None,Present,10.4,99,105,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4865,2017-10-27T00:00:00Z,None,Present,11.1,104,109,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4866,2017-10-27T00:00:00Z,None,Present,NA,103,108,forgot to weigh,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4867,2017-10-27T00:00:00Z,None,Present,12.5,94,100,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4868,2017-10-27T00:00:00Z,None,Present,10.5,96,102,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4869,2017-10-27T00:00:00Z,None,Present,9.3,98,103,NA,hemorrag on left gill,KDB,full2,lab_motiles_cryo,lab_motiles
U4757,2017-10-28T00:00:00Z,None,Present,12.2,101,107,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4794,2017-10-28T00:00:00Z,None,Present,9.8,95,100,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4795,2017-10-28T00:00:00Z,None,Present,11.2,102,109,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4796,2017-10-28T00:00:00Z,None,Present,10.6,98,103,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4797,2017-10-28T00:00:00Z,None,Present,10.5,101,106,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4798,2017-10-28T00:00:00Z,None,Present,9.6,99,104,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4799,2017-10-28T00:00:00Z,None,Present,11.4,104,110,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4870,2017-10-28T00:00:00Z,None,Present,11.8,106,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4871,2017-10-28T00:00:00Z,None,Present,9.5,97,102,NA,Large white spot on liver,KDB,full2,lab_motiles_cryo,lab_motiles
U4758,2017-10-29T00:00:00Z,None,Present,10,95,100,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4759,2017-10-29T00:00:00Z,None,Present,9.5,95,100,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4760,2017-10-29T00:00:00Z,None,Present,10.6,100,105,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4710,2017-10-30T00:00:00Z,None,Present,12.8,108,113,NA,NA,JG,no80,NA,lab_motiles
U4711,2017-10-30T00:00:00Z,None,Present,16.3,118,123,NA,NA,JG,no80,NA,lab_motiles
U4712,2017-10-30T00:00:00Z,None,Present,13.8,111,116,NA,NA,JG,no80,NA,lab_motiles
U4713,2017-10-30T00:00:00Z,None,Present,14.3,114,120,NA,NA,JG,no80,NA,lab_motiles
U4714,2017-10-30T00:00:00Z,None,Present,10.2,100,105,NA,NA,JG,no80,NA,lab_motiles
U4715,2017-10-30T00:00:00Z,None,Present,10.2,101,106,NA,NA,JG,no80,NA,lab_motiles
U4716,2017-10-30T00:00:00Z,None,Present,33.7,137,143,NA,NA,JG,no80,NA,lab_motiles
U4717,2017-10-30T00:00:00Z,None,Present,10.4,97,102,NA,NA,JG,no80,NA,lab_motiles
U4718,2017-10-30T00:00:00Z,None,Present,10.6,103,107,NA,NA,JG,no80,NA,lab_motiles
U4719,2017-10-30T00:00:00Z,None,Present,13.5,107,113,NA,NA,JG,no80,NA,lab_motiles
U4875,2017-10-30T00:00:00Z,None,Present,9.9,99,104,NA,NA,JG,no80,NA,lab_motiles
U4876,2017-10-30T00:00:00Z,None,Present,12.1,102,107,NA,NA,JG,no80,NA,lab_motiles
U4877,2017-10-30T00:00:00Z,None,Present,11.1,103,107,NA,NA,JG,no80,NA,lab_motiles
U4878,2017-10-30T00:00:00Z,None,Present,18.8,121,126,NA,NA,JG,no80,NA,lab_motiles
U4879,2017-10-30T00:00:00Z,None,Present,23.5,126,132,NA,NA,JG,no80,NA,lab_motiles
U4720,2017-10-30T00:00:00Z,None,Present,12.2,104,109,NA,NA,KDB,no80,NA,lab_motiles
U4721,2017-10-30T00:00:00Z,None,Present,11.6,102,108,NA,NA,KDB,no80,NA,lab_motiles
U4722,2017-10-30T00:00:00Z,None,Present,11.7,101,105,NA,NA,KDB,no80,NA,lab_motiles
U4723,2017-10-30T00:00:00Z,None,Present,13.7,107,112,NA,NA,KDB,no80,NA,lab_motiles
U4724,2017-10-30T00:00:00Z,None,Present,12.3,101,106,NA,NA,KDB,no80,NA,lab_motiles
U4725,2017-10-30T00:00:00Z,None,Present,11.2,100,105,NA,NA,KDB,no80,NA,lab_motiles
U4726,2017-10-30T00:00:00Z,None,Present,10.2,100,105,NA,NA,KDB,no80,NA,lab_motiles
U4727,2017-10-30T00:00:00Z,None,Present,10.1,95,100,NA,NA,KDB,no80,NA,lab_motiles
U4834,2017-10-30T00:00:00Z,None,Present,8.5,95,100,NA,NA,KDB,no80,NA,lab_motiles
U4835,2017-10-30T00:00:00Z,None,Present,10.7,102,108,NA,NA,KDB,no80,NA,lab_motiles
U4836,2017-10-30T00:00:00Z,None,Present,13.4,104,110,NA,NA,KDB,no80,NA,lab_motiles
U4837,2017-10-30T00:00:00Z,None,Present,10.9,100,106,NA,NA,KDB,no80,NA,lab_motiles
U4838,2017-10-30T00:00:00Z,None,Present,9.6,96,101,NA,NA,KDB,no80,NA,lab_motiles
U4839,2017-10-30T00:00:00Z,None,Present,9.2,95,100,NA,NA,KDB,no80,NA,lab_motiles
U4840,2017-10-30T00:00:00Z,None,Present,20.3,121,127,NA,NA,KDB,no80,NA,lab_motiles
U4756,2017-10-30T00:00:00Z,None,Present,11,105,110,NA,NA,MF,no80,NA,lab_motiles
U4761,2017-10-30T00:00:00Z,None,Present,10.8,100,105,NA,NA,MF,no80,NA,lab_motiles
U4872,2017-10-30T00:00:00Z,None,Present,12.6,106,111,NA,NA,MF,no80,NA,lab_motiles
U4873,2017-10-30T00:00:00Z,None,Present,18.9,118,124,NA,NA,MF,no80,NA,lab_motiles
U4874,2017-10-30T00:00:00Z,None,Present,9.7,95,100,NA,NA,MF,no80,NA,lab_motiles
U4883,2017-10-31T00:00:00Z,None,Present,10.4,101,105,NA,NA,CVJ,no80,NA,lab_motiles
U4884,2017-10-31T00:00:00Z,None,Present,21.5,124,130,NA,NA,CVJ,no80,NA,lab_motiles
U4885,2017-10-31T00:00:00Z,None,Present,19.1,117,123,NA,NA,CVJ,no80,NA,lab_motiles
U4886,2017-10-31T00:00:00Z,None,Present,13.6,112,118,NA,NA,CVJ,no80,NA,lab_motiles
U4887,2017-10-31T00:00:00Z,None,Present,13.5,108,113,NA,NA,CVJ,no80,NA,lab_motiles
U4888,2017-10-31T00:00:00Z,None,Present,12.5,109,115,NA,NA,CVJ,no80,NA,lab_motiles
U4889,2017-10-31T00:00:00Z,None,Present,17,114,120,NA,NA,CVJ,no80,NA,lab_motiles
U4890,2017-10-31T00:00:00Z,None,Present,16.1,116,122,NA,NA,CVJ,no80,NA,lab_motiles
U4891,2017-10-31T00:00:00Z,None,Present,24,132,136,NA,NA,CVJ,no80,NA,lab_motiles
U4841,2017-10-31T00:00:00Z,None,Present,18.9,120,128,NA,NA,KDB,no80,NA,lab_motiles
U4842,2017-10-31T00:00:00Z,None,Present,8.9,94,99,NA,NA,KDB,no80,NA,lab_motiles
U4843,2017-10-31T00:00:00Z,None,Present,12.7,107,112,NA,NA,KDB,no80,NA,lab_motiles
U4844,2017-10-31T00:00:00Z,None,Present,9,98,104,NA,NA,KDB,no80,NA,lab_motiles
U4845,2017-10-31T00:00:00Z,None,Present,7.6,88,93,NA,NA,KDB,no80,NA,lab_motiles
U4846,2017-10-31T00:00:00Z,None,Present,8.3,93,98,NA,NA,KDB,no80,NA,lab_motiles
U4847,2017-10-31T00:00:00Z,None,Present,21.3,127,133,NA,NA,KDB,no80,NA,lab_motiles
U4880,2017-10-31T00:00:00Z,None,Present,14.9,114,120,NA,NA,KDB,no80,NA,lab_motiles
U4881,2017-10-31T00:00:00Z,None,Present,10.1,104,110,NA,NA,KDB,no80,NA,lab_motiles
U3908,2017-11-01T00:00:00Z,None,Present,13.7,108,113,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3909,2017-11-01T00:00:00Z,None,Present,12.2,105,110,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3850,2017-11-01T00:00:00Z,None,Present,12.2,105,111,NA,NA,KB (MF),full2,lab_motiles_cryo,lab_motiles
U3851,2017-11-01T00:00:00Z,None,Present,17.9,113,118,NA,NA,KB (MF),full2,lab_motiles_cryo,lab_motiles
U4882,2017-11-01T00:00:00Z,None,Present,11.8,105,109,NA,NA,KDB,no80,NA,lab_motiles
U4892,2017-11-01T00:00:00Z,None,Present,16.6,115,121,NA,NA,KDB,no80,NA,lab_motiles
U4893,2017-11-01T00:00:00Z,None,Present,13.9,108,114,NA,NA,KDB,no80,NA,lab_motiles
U4894,2017-11-01T00:00:00Z,None,Present,12.4,105,111,NA,NA,KDB,no80,NA,lab_motiles
U4901,2017-11-02T00:00:00Z,None,Present,14.8,109,113,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4902,2017-11-02T00:00:00Z,None,Present,17.2,114,120,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4903,2017-11-02T00:00:00Z,None,Present,4.9,78,82,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4904,2017-11-02T00:00:00Z,None,Present,7.1,85,89,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4905,2017-11-02T00:00:00Z,None,Present,6.8,85,91,NA,NA,BJ,full2,lab_motiles_cryo,lab_motiles
U4906,2017-11-02T00:00:00Z,None,Present,5.2,76,80,fish had no scales,fish had no scales,BJ,full2,lab_motiles_cryo,lab_motiles
U3892,2017-11-02T00:00:00Z,None,Present,15.9,112,117,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3893,2017-11-02T00:00:00Z,None,Present,15.5,114,118,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3894,2017-11-02T00:00:00Z,None,Present,18.9,121,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3895,2017-11-02T00:00:00Z,None,Present,16.6,121,125,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3896,2017-11-02T00:00:00Z,None,Present,NA,107,112,forgot to weigh,Lep scars.,CVJ,full2,lab_motiles_cryo,lab_motiles
U3897,2017-11-02T00:00:00Z,None,Present,8.7,101,106,NA,Rocinela propodialis,CVJ,full2,lab_motiles_cryo,lab_motiles
U3898,2017-11-02T00:00:00Z,None,Present,3.9,75,79,No scales or otoliths taken,No scales (too small). No otoliths found.,CVJ,full2,lab_motiles_cryo,lab_motiles
U3899,2017-11-03T00:00:00Z,None,Present,14,113,118,NA,Lesions and scars behind vent on tail. Heart pale with redness around the perimeter of ventricle.,CVJ,full2,lab_motiles_cryo,lab_motiles
U3900,2017-11-03T00:00:00Z,None,Present,8.8,100,104,NA,Rocinela propodialis present undermeath gills on bottom of head. Lep. scars. Gills blotchy.,CVJ,full2,lab_motiles_cryo,lab_motiles
U3901,2017-11-03T00:00:00Z,None,Present,7.9,94,99,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3910,2017-11-03T00:00:00Z,None,Present,10.7,102,107,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3911,2017-11-03T00:00:00Z,None,Present,12.9,106,111,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3912,2017-11-03T00:00:00Z,None,Present,12.8,108,113,No scales taken.,Pale liver. No scales present.,JG,full2,lab_motiles_cryo,lab_motiles
U3913,2017-11-03T00:00:00Z,None,Present,14,111,116,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U4908,2017-11-03T00:00:00Z,None,Present,14.2,105,109,NA,NA,JG,full2,lab_motiles_cryo,lab_motiles
U3902,2017-11-06T00:00:00Z,None,Present,10.8,99,104,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3904,2017-11-06T00:00:00Z,None,Present,12.5,105,111,No otoliths taken,No otoliths found,CVJ,full2,lab_motiles_cryo,lab_motiles
U3906,2017-11-06T00:00:00Z,None,Present,13.2,99,103,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3907,2017-11-06T00:00:00Z,None,Present,8.9,99,103,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4027,2017-11-06T00:00:00Z,None,Present,21.3,122,127,NA,Fish had a fairly thick fat layer at vetral incision.,CVJ,full2,lab_motiles_cryo,lab_motiles
U4028,2017-11-06T00:00:00Z,None,Present,19.2,121,126,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U4029,2017-11-06T00:00:00Z,None,Present,17.7,116,122,NA,NA,CVJ,full2,lab_motiles_cryo,lab_motiles
U3849,2017-11-06T00:00:00Z,None,Present,14.2,107,112,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4909,2017-11-06T00:00:00Z,None,Present,11.9,98,102,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4911,2017-11-06T00:00:00Z,None,Present,10.6,101,105,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4912,2017-11-06T00:00:00Z,None,Present,9.5,93,97,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4913,2017-11-06T00:00:00Z,None,Present,11.4,99,104,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U4914,2017-11-06T00:00:00Z,None,Present,11.3,102,106,NA,NA,KDB,full2,lab_motiles_cryo,lab_motiles
U3903,2017-11-06T00:00:00Z,None,Present,14.1,114,118,NA,NA,MF,full2,lab_motiles_cryo,lab_motiles
