seine_id,bm_species,scientificName,bm_status,bm_ageclass,occurrenceID
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3114
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3115
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3116
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3117
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3118
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3119
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3120
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3121
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3122
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3123
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3124
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3125
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3126
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3127
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3128
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3129
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3130
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3131
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3132
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3133
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3134
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3135
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3136
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3137
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3138
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3139
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3140
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3141
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3142
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3143
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3144
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3145
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3146
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3147
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3148
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3149
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3150
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3151
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3152
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3153
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3154
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3155
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3156
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3157
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3158
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3159
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3160
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3161
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3162
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3163
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3164
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3165
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3166
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3167
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3168
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3169
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3170
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3171
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3172
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3173
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3174
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3175
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3176
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3177
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3178
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3179
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3180
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3181
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3182
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3183
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3184
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3185
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3186
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3187
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3188
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3189
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3190
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3191
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3192
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3193
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3194
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3195
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3196
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3197
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3198
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3199
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3200
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3201
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3202
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3203
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3204
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3205
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3206
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3207
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3208
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3209
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3210
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3211
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3212
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3213
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3214
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3215
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3216
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3217
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3218
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3219
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3220
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3221
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3222
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3223
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3224
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3225
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3226
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3227
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3228
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3229
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3230
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3231
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3232
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3233
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3234
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3235
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3236
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3237
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3238
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3239
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3240
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3241
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3242
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3243
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3244
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3245
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3246
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3247
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3248
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3249
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3250
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3251
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3252
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3253
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3254
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3255
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3256
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3257
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3258
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3259
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3260
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3261
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3262
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3263
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3264
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3265
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3266
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3267
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3268
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3269
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3270
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3271
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3272
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3273
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3274
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3275
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3276
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3277
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3278
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3279
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3280
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3281
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3282
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3283
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3284
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3285
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3286
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3287
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3288
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3289
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3290
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3291
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3292
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3293
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3294
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3295
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3296
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3297
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3298
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3299
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3300
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3301
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3302
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3303
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3304
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3305
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3306
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3307
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3308
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3309
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3310
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3311
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3312
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3313
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3314
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3315
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3316
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3317
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3318
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3319
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3320
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3321
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3322
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3323
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3324
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3325
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3326
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3327
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3328
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3329
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3330
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3331
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3332
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3333
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3334
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3335
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3336
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3337
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3338
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3339
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3340
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3341
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3342
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3343
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3344
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3345
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3346
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3347
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3348
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3349
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3350
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3351
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3352
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3353
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3354
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3355
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3356
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3357
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3358
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3359
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3360
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3361
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3362
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3363
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3364
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3365
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3366
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3367
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3368
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3369
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3370
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3371
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3372
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3373
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3374
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3375
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3376
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3377
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3378
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3379
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3380
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3381
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3382
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3383
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3384
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3385
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3386
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3387
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3388
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3389
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3390
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3391
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3392
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3393
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3394
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3395
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3396
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3397
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3398
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3399
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3400
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3401
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3402
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3403
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3404
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3405
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3406
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3407
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3408
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3409
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3410
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3411
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3412
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3413
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3414
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3415
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3416
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3417
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3418
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3419
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3420
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3421
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3422
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3423
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3424
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3425
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3426
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3427
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3428
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3429
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3430
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3431
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3432
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3433
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3434
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3435
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3436
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3437
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3438
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3439
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3440
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3441
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3442
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3443
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3444
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3445
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3446
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3447
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3448
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3449
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3450
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3451
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3452
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3453
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3454
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3455
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3456
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3457
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3458
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3459
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3460
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3461
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3462
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3463
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3464
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3465
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3466
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3467
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3468
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3469
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3470
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3471
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3472
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3473
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3474
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3475
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3476
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3477
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3478
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3479
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3480
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3481
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3482
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3483
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3484
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3485
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3486
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3487
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3488
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3489
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3490
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3491
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3492
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3493
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3494
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3495
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3496
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3497
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3498
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3499
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3500
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3501
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3502
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3503
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3504
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3505
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3506
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3507
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3508
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3509
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3510
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3511
DE193N1,Pacific herring,Clupea pallasii,B,Y,bycatch-3512
